Transaction ID,Type,Date,Period,Document Number,Status,Posting,Entity,Account Number,Account Name,Memo,Item,Item Description,Quantity,Unit of Measure,Unit Price,Currency,Exchange Rate to USD,Amount (Foreign),Tax Amount (Foreign),Net Amount (Foreign),Amount (USD),Subsidiary,Location,Department,Class,Terms,Payment Method,Created From
TXN-0000447,Vendor Payment,2024-02-10,Feb 2024,VEN-598856,Processed,Yes,KPMG,5000,COGS,Subscription,,,,,,USD,1.0,9428.49,0.0,9428.49,9428.49,Enso EU,US-West,Operations,Enterprise,,Credit Card,
TXN-0000448,Vendor Payment,2024-02-27,Feb 2024,VEN-221571,Processed,Yes,Microsoft,5000,COGS,License renewal,,,,,,USD,1.0,10302.3,0.0,10302.3,10302.3,Enso US,US-East,R&D,Mid-Market,,ACH,
TXN-0000449,Customer Payment,2024-02-18,Feb 2024,CUS-166663,Undeposited,Yes,Wayne Corp,4000,Revenue,Inventory receipt,,,,,,EUR,1.09,2624.43,0.0,2624.43,2860.63,Enso UK,US-West,Sales,Internal,,ACH,
TXN-0000450,Journal Entry,2024-02-29,Feb 2024,JOU-300130,Posted,Yes,Microsoft,6200,G&A Expense,Cloud services,,,,,,USD,1.0,11929.4,0.0,11929.4,11929.4,Enso US,US-West,Operations,Mid-Market,,,
TXN-0000451,Bill,2024-02-25,Feb 2024,BIL-846774,Paid In Full,Yes,Google Cloud,6200,G&A Expense,Promotion credit,SKU-SUP-PREM,Premium Support,3.65,Month,1257.61,USD,1.0,7193.83,629.46,7823.29,7193.83,Enso US,US-West,Operations,Internal,Due on Receipt,,
TXN-0000452,Credit Memo,2024-02-16,Feb 2024,CRE-549274,Applied,Yes,Aperture LLC,4100,Services Revenue,Monthly charge,SKU-TRNG-01,Admin Training,8.36,Hour,1437.53,USD,1.0,-12549.41,0.0,-12549.41,-12549.41,Enso EU,EU-Central,Sales,Enterprise,,,
TXN-0000453,Customer Payment,2024-02-28,Feb 2024,CUS-575791,Undeposited,Yes,Massive Dynamic Corp,4100,Services Revenue,Cloud services,,,,,,USD,1.0,2260.33,0.0,2260.33,2260.33,Enso US,US-East,R&D,Mid-Market,,Check,
TXN-0000454,Cash Sale,2024-02-12,Feb 2024,CAS-564118,Paid,Yes,Cyberdyne LLC,4100,Services Revenue,Cloud services,SKU-SUP-STD,Standard Support,1.0,Month,413.27,USD,1.0,12590.91,1101.7,13692.61,12590.91,Enso EU,EU-Central,Sales,Mid-Market,,Credit Card,
TXN-0000455,Transfer,2024-02-17,Feb 2024,TRA-521488,Completed,Yes,AWS,4100,Services Revenue,Cloud services,,,,,,USD,1.0,9126.13,0.0,9126.13,9126.13,Enso EU,EU-Central,Sales,SMB,,,
TXN-0000456,Expense Report,2024-02-13,Feb 2024,EXP-295224,Approved,Yes,Stripe,6200,G&A Expense,Cloud services,SKU-SUP-STD,Standard Support,1.0,Month,1193.68,USD,1.0,6592.8,0.0,6592.8,6592.8,Enso US,EU-Central,Marketing,Internal,,,
TXN-0000457,Bill,2024-02-11,Feb 2024,BIL-792317,Open,Yes,Salesforce,5000,COGS,Support plan,SKU-ENSO-TEAM,Enso Team License,1.0,Each,939.44,USD,1.0,8635.75,0.0,8635.75,8635.75,Enso EU,EU-Central,Operations,Mid-Market,Net 15,,
TXN-0000458,Item Receipt,2024-02-29,Feb 2024,ITE-238854,Received,Yes,AWS,1200,Inventory,Monthly charge,SKU-ENSO-TEAM,Enso Team License,3.31,Each,845.59,USD,1.0,12644.79,632.24,13277.03,12644.79,Enso UK,UK-South,Operations,Mid-Market,,,
TXN-0000459,Cash Sale,2024-02-06,Feb 2024,CAS-393614,Paid,Yes,Initech Partners,4100,Services Revenue,License renewal,SKU-ENSO-PRO,Enso Pro License,4.09,Each,872.28,USD,1.0,19111.25,955.56,20066.81,19111.25,Enso UK,US-West,R&D,SMB,,Check,
TXN-0000460,Vendor Payment,2024-02-05,Feb 2024,VEN-307610,Processed,Yes,Microsoft,5000,COGS,Promotion credit,,,,,,EUR,1.09,11390.18,0.0,11390.18,12415.3,Enso EU,UK-South,Finance,SMB,,Credit Card,
TXN-0000461,Item Receipt,2024-02-15,Feb 2024,ITE-864756,Received,Yes,HP,1200,Inventory,License renewal,SKU-SUP-PREM,Premium Support,1.0,Month,379.07,USD,1.0,5951.78,297.59,6249.37,5951.78,Enso US,EU-Central,HR,SMB,,,
TXN-0000462,Cash Sale,2024-02-11,Feb 2024,CAS-325389,Paid,Yes,Pied Piper Corp,4100,Services Revenue,Travel & meals,SKU-SUP-PREM,Premium Support,5.51,Month,830.3,USD,1.0,24841.3,0.0,24841.3,24841.3,Enso UK,US-East,Sales,SMB,,ACH,
TXN-0000463,Invoice,2024-02-01,Feb 2024,INV-991249,Partially Paid,Yes,Stark LLC,4100,Services Revenue,Travel & meals,SKU-SUP-PREM,Premium Support,6.45,Month,991.34,USD,1.0,21569.28,2049.08,23618.36,21569.28,Enso UK,US-West,HR,SMB,Due on Receipt,,
TXN-0000464,Bill,2024-02-12,Feb 2024,BIL-939639,Partially Paid,Yes,KPMG,5000,COGS,Consulting services,SKU-ENSO-TEAM,Enso Team License,8.67,Each,1715.65,USD,1.0,12525.99,0.0,12525.99,12525.99,Enso US,UK-South,Finance,Internal,Net 30,,
TXN-0000465,Invoice,2024-02-07,Feb 2024,INV-372881,Open,Yes,Initech LLC,4200,Product Revenue,Inventory receipt,SKU-SUP-STD,Standard Support,7.58,Month,2447.05,USD,1.0,24633.64,2340.2,26973.84,24633.64,Enso EU,UK-South,Sales,SMB,Due on Receipt,,
TXN-0000466,Customer Payment,2024-02-27,Feb 2024,CUS-915495,Undeposited,Yes,Aperture Corp,4200,Product Revenue,Monthly charge,,,,,,USD,1.0,8360.83,0.0,8360.83,8360.83,Enso UK,EU-Central,Marketing,Mid-Market,,Wire,
TXN-0000467,Bank Deposit,2024-02-19,Feb 2024,BAN-592554,Deposited,Yes,Deloitte,5200,Merchant Fees,License renewal,,,,,,USD,1.0,31869.85,0.0,31869.85,31869.85,Enso US,US-East,HR,Internal,,Credit Card,
TXN-0000468,Bill,2024-02-12,Feb 2024,BIL-467490,Open,Yes,Salesforce,6100,R&D Expense,Cloud services,SKU-ENSO-PRO,Enso Pro License,9.43,Each,479.45,USD,1.0,5094.02,0.0,5094.02,5094.02,Enso EU,EU-Central,Sales,Internal,Due on Receipt,,
TXN-0000469,Bill,2024-02-16,Feb 2024,BIL-214503,Open,Yes,Fastly,6100,R&D Expense,Cloud services,SKU-SUP-PREM,Premium Support,7.64,Month,2.1,USD,1.0,6804.98,646.47,7451.45,6804.98,Enso UK,US-West,Operations,Mid-Market,Net 45,,
TXN-0000470,Invoice,2024-02-02,Feb 2024,INV-305080,Paid In Full,Yes,Hooli Partners,4000,Revenue,Subscription,SKU-ENSO-TEAM,Enso Team License,5.1,Each,305.36,USD,1.0,1018.32,89.1,1107.42,1018.32,Enso UK,US-West,HR,SMB,Net 15,,
TXN-0000471,Customer Payment,2024-02-29,Feb 2024,CUS-384724,Deposited,Yes,Vehement Inc,4100,Services Revenue,Subscription,,,,,,USD,1.0,7238.26,0.0,7238.26,7238.26,Enso US,EU-Central,Finance,Enterprise,,Credit Card,
TXN-0000472,Vendor Payment,2024-02-20,Feb 2024,VEN-158452,Processed,Yes,Oracle,6200,G&A Expense,License renewal,,,,,,USD,1.0,521.51,0.0,521.51,521.51,Enso US,UK-South,Sales,Mid-Market,,Wire,
TXN-0000473,Vendor Payment,2024-02-01,Feb 2024,VEN-863912,Processed,Yes,Deloitte,6000,Sales & Marketing,Hardware purchase,,,,,,USD,1.0,6781.38,0.0,6781.38,6781.38,Enso US,UK-South,Marketing,Enterprise,,Check,
TXN-0000474,Vendor Credit,2024-02-20,Feb 2024,VEN-498565,Applied,Yes,Salesforce,5000,COGS,Support plan,SKU-SUP-STD,Standard Support,9.24,Month,2019.28,GBP,1.27,-13417.18,0.0,-13417.18,-17039.82,Enso EU,US-West,Marketing,Enterprise,,,
TXN-0000475,Cash Sale,2024-02-04,Feb 2024,CAS-109914,Paid,Yes,Soylent Inc,4100,Services Revenue,Quarterly true-up,SKU-SUP-STD,Standard Support,4.37,Month,1742.82,USD,1.0,13962.59,1221.73,15184.32,13962.59,Enso EU,US-West,Sales,Mid-Market,,Wire,
TXN-0000476,Credit Memo,2024-02-20,Feb 2024,CRE-235035,Open,Yes,Initech Inc,4000,Revenue,Hardware purchase,SKU-SUP-PREM,Premium Support,7.62,Month,750.55,USD,1.0,-18258.01,0.0,-18258.01,-18258.01,Enso US,US-West,Marketing,SMB,,,
TXN-0000477,Item Receipt,2024-02-06,Feb 2024,ITE-639483,Received,Yes,Dell,1200,Inventory,Cloud services,SKU-ENSO-TEAM,Enso Team License,1.81,Each,262.72,USD,1.0,6215.36,543.84,6759.2,6215.36,Enso US,US-West,Sales,Enterprise,,,
TXN-0000478,Expense Report,2024-02-27,Feb 2024,EXP-529509,Paid,Yes,HP,5000,COGS,Travel & meals,SKU-ENSO-TEAM,Enso Team License,9.28,Each,100.87,USD,1.0,880.26,0.0,880.26,880.26,Enso US,UK-South,Finance,Internal,,,
TXN-0000479,Vendor Payment,2024-02-04,Feb 2024,VEN-416990,Processed,Yes,KPMG,6000,Sales & Marketing,Consulting services,,,,,,GBP,1.27,6699.84,0.0,6699.84,8508.8,Enso UK,US-West,R&D,Mid-Market,,ACH,
TXN-0000480,Bank Deposit,2024-02-16,Feb 2024,BAN-679607,Deposited,Yes,Stripe,5100,Freight Out,License renewal,,,,,,USD,1.0,40544.93,0.0,40544.93,40544.93,Enso EU,US-West,Finance,Enterprise,,Wire,
TXN-0000481,Vendor Credit,2024-02-07,Feb 2024,VEN-740534,Open,Yes,Dell,6000,Sales & Marketing,Travel & meals,SKU-SUP-STD,Standard Support,8.07,Month,573.46,USD,1.0,-9130.41,0.0,-9130.41,-9130.41,Enso EU,US-West,R&D,Internal,,,
TXN-0000482,Bill,2024-02-21,Feb 2024,BIL-321009,Partially Paid,Yes,Accenture,6000,Sales & Marketing,Training session,SKU-ENSO-PRO,Enso Pro License,4.2,Each,734.72,USD,1.0,6932.44,606.59,7539.03,6932.44,Enso EU,US-West,Sales,Internal,Net 30,,
TXN-0000483,Invoice,2024-02-05,Feb 2024,INV-472536,Partially Paid,Yes,Wayne LLC,4200,Product Revenue,Hardware purchase,SKU-SUP-STD,Standard Support,3.65,Month,339.41,USD,1.0,23179.32,1158.97,24338.29,23179.32,Enso EU,UK-South,R&D,Mid-Market,Net 30,,
TXN-0000484,Bank Deposit,2024-02-13,Feb 2024,BAN-281213,Deposited,Yes,Oracle,6000,Sales & Marketing,Quarterly true-up,,,,,,USD,1.0,46255.63,0.0,46255.63,46255.63,Enso EU,EU-Central,Sales,Mid-Market,,Wire,
TXN-0000485,Transfer,2024-02-16,Feb 2024,TRA-956734,Completed,Yes,Cisco,6000,Sales & Marketing,Support plan,,,,,,USD,1.0,48513.06,0.0,48513.06,48513.06,Enso EU,US-West,R&D,Enterprise,,,
TXN-0000486,Credit Memo,2024-02-06,Feb 2024,CRE-915311,Open,Yes,Initech Inc,4000,Revenue,Subscription,SKU-SUP-PREM,Premium Support,2.66,Month,1607.86,USD,1.0,-2414.83,0.0,-2414.83,-2414.83,Enso US,US-West,Sales,SMB,,,
TXN-0000487,Invoice,2024-02-02,Feb 2024,INV-864809,Paid In Full,Yes,Wonka Corp,4200,Product Revenue,Quarterly true-up,SKU-ENSO-PRO,Enso Pro License,8.57,Each,1238.11,USD,1.0,10722.71,1018.66,11741.37,10722.71,Enso US,US-East,Sales,Internal,Net 30,,
TXN-0000488,Customer Payment,2024-02-19,Feb 2024,CUS-614657,Deposited,Yes,Globex Corp,4200,Product Revenue,Quarterly true-up,,,,,,EUR,1.09,2337.92,0.0,2337.92,2548.33,Enso UK,US-East,Marketing,Enterprise,,Credit Card,
TXN-0000489,Bank Deposit,2024-02-21,Feb 2024,BAN-756801,Deposited,Yes,AWS,4200,Product Revenue,Inventory receipt,,,,,,USD,1.0,25540.54,0.0,25540.54,25540.54,Enso EU,UK-South,Operations,Internal,,Wire,
TXN-0000490,Credit Memo,2024-02-16,Feb 2024,CRE-380992,Applied,Yes,Stark Partners,4100,Services Revenue,Travel & meals,SKU-ENSO-PRO,Enso Pro License,3.25,Each,386.22,USD,1.0,-9540.22,0.0,-9540.22,-9540.22,Enso US,EU-Central,HR,Internal,,,
TXN-0000491,Item Receipt,2024-02-29,Feb 2024,ITE-257326,Received,Yes,Oracle,1200,Inventory,Support plan,SKU-TRNG-01,Admin Training,1.0,Hour,877.13,USD,1.0,18868.6,1792.52,20661.12,18868.6,Enso UK,EU-Central,Operations,SMB,,,
TXN-0000492,Item Receipt,2024-02-16,Feb 2024,ITE-760730,Received,Yes,Oracle,1200,Inventory,Travel & meals,SKU-TRNG-01,Admin Training,1.0,Hour,2483.38,USD,1.0,7750.55,736.3,8486.85,7750.55,Enso US,UK-South,R&D,Internal,,,
TXN-0000493,Bill,2024-02-06,Feb 2024,BIL-866549,Paid In Full,Yes,Microsoft,6100,R&D Expense,Subscription,SKU-TRNG-01,Admin Training,2.97,Hour,558.7,USD,1.0,13914.72,0.0,13914.72,13914.72,Enso UK,EU-Central,HR,Internal,Due on Receipt,,
TXN-0000494,Bill,2024-02-04,Feb 2024,BIL-332104,Paid In Full,Yes,Google Cloud,5000,COGS,Travel & meals,SKU-ENSO-PRO,Enso Pro License,1.32,Each,544.29,GBP,1.27,2428.85,121.44,2550.29,3084.64,Enso US,UK-South,R&D,Mid-Market,Net 45,,
TXN-0000495,Credit Memo,2024-02-14,Feb 2024,CRE-179561,Open,Yes,Wonka Corp,4100,Services Revenue,Subscription,SKU-TRNG-01,Admin Training,2.74,Hour,472.72,USD,1.0,-2245.49,0.0,-2245.49,-2245.49,Enso EU,UK-South,Sales,Internal,,,
TXN-0000496,Bill,2024-02-13,Feb 2024,BIL-527774,Open,Yes,AWS,6100,R&D Expense,Promotion credit,SKU-TRNG-01,Admin Training,5.17,Hour,1396.3,USD,1.0,5158.69,451.39,5610.08,5158.69,Enso US,UK-South,Sales,SMB,Net 45,,
TXN-0000497,Item Receipt,2024-02-01,Feb 2024,ITE-861128,Received,Yes,Salesforce,1200,Inventory,Subscription,SKU-SUP-STD,Standard Support,5.65,Month,380.38,USD,1.0,9093.87,795.71,9889.58,9093.87,Enso EU,EU-Central,Finance,Enterprise,,,
TXN-0000498,Bank Deposit,2024-02-24,Feb 2024,BAN-957676,Deposited,Yes,Cisco,1200,Inventory,Promotion credit,,,,,,USD,1.0,44266.14,0.0,44266.14,44266.14,Enso EU,US-East,Sales,Enterprise,,Check,
TXN-0000499,Bill,2024-02-20,Feb 2024,BIL-540338,Open,Yes,Dell,6200,G&A Expense,Quarterly true-up,SKU-TRNG-01,Admin Training,4.19,Hour,1011.1,USD,1.0,10375.5,907.86,11283.36,10375.5,Enso US,US-West,Operations,Enterprise,Net 45,,
TXN-0000500,Expense Report,2024-02-04,Feb 2024,EXP-142635,Paid,Yes,Dell,5000,COGS,Promotion credit,SKU-SUP-STD,Standard Support,5.72,Month,1129.11,USD,1.0,6727.95,639.16,7367.11,6727.95,Enso UK,US-East,Operations,Mid-Market,,,
TXN-0000501,Item Receipt,2024-02-21,Feb 2024,ITE-472917,Received,Yes,Deloitte,1200,Inventory,Consulting services,SKU-TRNG-01,Admin Training,4.29,Hour,954.64,USD,1.0,931.26,88.47,1019.73,931.26,Enso US,US-West,Operations,Enterprise,,,
TXN-0000502,Invoice,2024-02-20,Feb 2024,INV-652946,Paid In Full,Yes,Aperture Partners,4000,Revenue,Support plan,SKU-ENSO-TEAM,Enso Team License,1.0,Each,1815.89,USD,1.0,3162.34,276.7,3439.04,3162.34,Enso UK,US-West,Sales,Internal,Due on Receipt,,
TXN-0000503,Bill,2024-02-12,Feb 2024,BIL-112399,Partially Paid,Yes,HP,6000,Sales & Marketing,Subscription,SKU-SUP-STD,Standard Support,9.73,Month,1590.93,GBP,1.27,6032.27,573.07,6605.34,7660.98,Enso UK,UK-South,Marketing,SMB,Net 45,,
TXN-0000504,Bank Deposit,2024-02-23,Feb 2024,BAN-829271,Deposited,Yes,Oracle,4000,Revenue,Cloud services,,,,,,USD,1.0,29716.43,0.0,29716.43,29716.43,Enso EU,US-East,R&D,Mid-Market,,Wire,
TXN-0000505,Vendor Payment,2024-02-05,Feb 2024,VEN-119648,Processed,Yes,Dell,6000,Sales & Marketing,Inventory receipt,,,,,,USD,1.0,6434.95,0.0,6434.95,6434.95,Enso EU,US-West,R&D,Mid-Market,,ACH,
TXN-0000506,Bill,2024-02-22,Feb 2024,BIL-190258,Paid In Full,Yes,Zoom,6200,G&A Expense,Travel & meals,SKU-TRNG-01,Admin Training,6.17,Hour,1636.26,GBP,1.27,529.58,50.31,579.89,672.57,Enso EU,EU-Central,HR,Internal,Net 30,,
TXN-0000507,Bill,2024-02-29,Feb 2024,BIL-641234,Partially Paid,Yes,Accenture,5000,COGS,Promotion credit,SKU-ENSO-PRO,Enso Pro License,5.26,Each,1513.61,USD,1.0,11855.82,1037.38,12893.2,11855.82,Enso EU,UK-South,Finance,Enterprise,Due on Receipt,,
TXN-0000508,Bill,2024-02-15,Feb 2024,BIL-669118,Paid In Full,Yes,Cisco,6000,Sales & Marketing,Support plan,SKU-TRNG-01,Admin Training,3.41,Hour,2971.32,GBP,1.27,826.72,0.0,826.72,1049.93,Enso EU,US-East,HR,Mid-Market,Net 15,,
TXN-0000509,Journal Entry,2024-02-11,Feb 2024,JOU-500443,Posted,Yes,Microsoft,2000,Accounts Payable,Promotion credit,,,,,,USD,1.0,16880.66,0.0,16880.66,16880.66,Enso UK,US-East,Marketing,Enterprise,,,
TXN-0000510,Expense Report,2024-02-03,Feb 2024,EXP-988881,Paid,Yes,Accenture,6200,G&A Expense,Quarterly true-up,SKU-SUP-PREM,Premium Support,4.72,Month,311.26,EUR,1.09,12671.29,1203.77,13875.06,13811.71,Enso US,US-West,R&D,SMB,,,
TXN-0000511,Cash Sale,2024-02-15,Feb 2024,CAS-391510,Paid,Yes,Pied Piper Inc,4100,Services Revenue,Consulting services,SKU-TRNG-01,Admin Training,1.21,Hour,2621.75,EUR,1.09,12134.48,606.72,12741.2,13226.58,Enso UK,US-West,Marketing,SMB,,Wire,
TXN-0000512,Bill,2024-02-01,Feb 2024,BIL-217829,Partially Paid,Yes,Salesforce,6200,G&A Expense,Travel & meals,SKU-ENSO-PRO,Enso Pro License,5.48,Each,1177.53,USD,1.0,1542.39,134.96,1677.35,1542.39,Enso US,US-West,Operations,Internal,Due on Receipt,,
TXN-0000513,Credit Memo,2024-02-16,Feb 2024,CRE-481289,Applied,Yes,Hooli Partners,4100,Services Revenue,Promotion credit,SKU-ENSO-PRO,Enso Pro License,6.43,Each,1211.74,USD,1.0,-24292.81,0.0,-24292.81,-24292.81,Enso US,EU-Central,Operations,Internal,,,
TXN-0000514,Bill,2024-02-29,Feb 2024,BIL-332951,Open,Yes,KPMG,6200,G&A Expense,Quarterly true-up,SKU-TRNG-01,Admin Training,4.79,Hour,133.22,USD,1.0,6834.13,649.24,7483.37,6834.13,Enso US,US-East,R&D,Internal,Due on Receipt,,
