TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,Date,RowNum,Fraud
949101,2023-07-08 19:45:00-04:00[America/New_York],1633,8270,213.70000000000002,8538341,98,2023-07-08,33420,True
678557,2023-06-10 15:35:00-04:00[America/New_York],602,2182,296.90000000000003,6104156,70,2023-06-10,33531,True
475582,2023-05-20 12:20:00-04:00[America/New_York],1960,4191,128.8,4278025,49,2023-05-20,33965,True
610889,2023-06-03 14:39:00-04:00[America/New_York],2056,5265,534.5,5495953,63,2023-06-03,34236,True
272650,2023-04-29 10:46:00-04:00[America/New_York],1876,7433,210.25,2457960,28,2023-04-29,34263,True
272682,2023-04-29 10:48:00-04:00[America/New_York],1705,9565,141.7,2458138,28,2023-04-29,34557,True
543256,2023-05-27 13:20:00-04:00[America/New_York],2780,3779,387.40000000000003,4886441,56,2023-05-27,34618,True
475641,2023-05-20 12:25:00-04:00[America/New_York],1665,2715,501.4,4278302,49,2023-05-20,34750,True
813888,2023-06-24 18:09:00-04:00[America/New_York],2291,307,146.3,7322987,84,2023-06-24,34945,True
69714,2023-04-08 09:07:00-04:00[America/New_York],3406,9039,350.15,637675,7,2023-04-08,35175,True
1016888,2023-07-16 02:58:00-04:00[America/New_York],1759,6092,457.15000000000003,9169080,106,2023-07-16,35395,True
746263,2023-06-17 16:42:00-04:00[America/New_York],2291,3025,47.65,6712931,77,2023-06-17,35456,True
543368,2023-05-27 13:29:00-04:00[America/New_York],1743,2421,749.75,4886941,56,2023-05-27,35856,True
137463,2023-04-15 09:39:00-04:00[America/New_York],1722,4524,538.6,1244381,14,2023-04-15,35868,True
881628,2023-07-01 19:04:00-04:00[America/New_York],1655,5175,342.25,7931061,91,2023-07-01,35911,True
205167,2023-04-22 10:45:00-04:00[America/New_York],362,9398,339.54999999999995,1853125,21,2023-04-22,36116,True
949252,2023-07-08 20:19:00-04:00[America/New_York],2753,733,136.35,8540368,98,2023-07-08,36300,True
1016940,2023-07-16 03:09:00-04:00[America/New_York],1915,1390,370.09999999999997,9169740,106,2023-07-16,36627,True
272831,2023-04-29 11:01:00-04:00[America/New_York],1705,5248,193.2,2458868,28,2023-04-29,36951,True
137535,2023-04-15 09:46:00-04:00[America/New_York],1958,6273,584.3,1244808,14,2023-04-15,37251,True
475837,2023-05-20 12:41:00-04:00[America/New_York],765,5363,456.25,4279319,49,2023-05-20,37367,True
746385,2023-06-17 16:56:00-04:00[America/New_York],1981,9601,199.60000000000002,6713784,77,2023-06-17,37395,True
1016983,2023-07-16 03:23:00-04:00[America/New_York],2046,901,443.1,9170596,106,2023-07-16,37447,True
814049,2023-06-24 18:34:00-04:00[America/New_York],1656,4875,172.04999999999998,7324457,84,2023-06-24,37461,True
881744,2023-07-01 19:28:00-04:00[America/New_York],1938,8509,700.5500000000001,7932491,91,2023-07-01,38036,True
543571,2023-05-27 13:46:00-04:00[America/New_York],141,941,398.25,4887972,56,2023-05-27,38253,True
949416,2023-07-08 21:01:00-04:00[America/New_York],2342,6426,215.10000000000002,8542918,98,2023-07-08,38618,True
678765,2023-06-10 15:57:00-04:00[America/New_York],3751,7771,225.41,6105442,70,2023-06-10,38732,True
949437,2023-07-08 21:06:00-04:00[America/New_York],2220,5910,543.5,8543213,98,2023-07-08,38832,True
205307,2023-04-22 10:57:00-04:00[America/New_York],1725,2712,258.45,1853867,21,2023-04-22,38964,True
881823,2023-07-01 19:43:00-04:00[America/New_York],1676,3382,273.85,7933404,91,2023-07-01,39049,True
881775,2023-07-01 19:33:00-04:00[America/New_York],3227,7744,286.8,7932819,91,2023-07-01,39089,True
611219,2023-06-03 15:13:00-04:00[America/New_York],1731,2530,28.599999999999998,5497999,63,2023-06-03,39090,True
475920,2023-05-20 12:49:00-04:00[America/New_York],1743,9995,125.75,4279780,49,2023-05-20,39214,True
1017114,2023-07-16 04:00:00-04:00[America/New_York],1670,9020,180.95,9172855,106,2023-07-16,39236,True
272949,2023-04-29 11:11:00-04:00[America/New_York],2304,7235,259.18,2459496,28,2023-04-29,39258,True
340629,2023-05-06 11:50:00-04:00[America/New_York],1883,2601,337.84999999999997,3066626,35,2023-05-06,39518,True
475984,2023-05-20 12:56:00-04:00[America/New_York],1086,4049,222.43,4280183,49,2023-05-20,39892,True
746575,2023-06-17 17:18:00-04:00[America/New_York],1633,3281,549.25,6715122,77,2023-06-17,39967,True
475986,2023-05-20 12:56:00-04:00[America/New_York],3010,5890,611.45,4280184,49,2023-05-20,40981,True
137790,2023-04-15 10:10:00-04:00[America/New_York],1725,9640,230.9,1246231,14,2023-04-15,41216,True
881954,2023-07-01 20:12:00-04:00[America/New_York],1655,8233,267.1,7935166,91,2023-07-01,41295,True
881965,2023-07-01 20:14:00-04:00[America/New_York],1802,2291,408.8,7935294,91,2023-07-01,41485,True
746677,2023-06-17 17:33:00-04:00[America/New_York],1981,6731,47.15,6716021,77,2023-06-17,41694,True
476054,2023-05-20 13:03:00-04:00[America/New_York],2780,3777,240.95,4280581,49,2023-05-20,41847,True
881992,2023-07-01 20:21:00-04:00[America/New_York],1828,4362,209.85,7935679,91,2023-07-01,42130,True
746627,2023-06-17 17:26:00-04:00[America/New_York],4375,5109,397.65,6715615,77,2023-06-17,42476,True
340826,2023-05-06 12:07:00-04:00[America/New_York],1870,588,100.60000000000001,3067634,35,2023-05-06,42537,True
476126,2023-05-20 13:09:00-04:00[America/New_York],1816,2948,32.599999999999994,4280990,49,2023-05-20,42540,True
814309,2023-06-24 19:22:00-04:00[America/New_York],3838,4138,224.69,7327351,84,2023-06-24,42759,True
1017342,2023-07-16 04:49:00-04:00[America/New_York],2090,9643,338.2,9175793,106,2023-07-16,42810,True
611467,2023-06-03 15:37:00-04:00[America/New_York],1724,8328,360.45000000000005,5499475,63,2023-06-03,43058,True
273260,2023-04-29 11:38:00-04:00[America/New_York],1278,6148,220.62,2461109,28,2023-04-29,43545,True
949739,2023-07-08 23:30:00-04:00[America/New_York],1743,1059,47.75,8551811,98,2023-07-08,43730,True
679156,2023-06-10 16:45:00-04:00[America/New_York],1988,3482,59.349999999999994,6108305,70,2023-06-10,43805,True
882076,2023-07-01 20:43:00-04:00[America/New_York],3116,3330,414.0,7937032,91,2023-07-01,43823,True
1017431,2023-07-16 05:05:00-04:00[America/New_York],1086,7593,939.8000000000001,9176745,106,2023-07-16,43937,True
611524,2023-06-03 15:44:00-04:00[America/New_York],2193,6292,37.15,5499865,63,2023-06-03,44447,True
1017337,2023-07-16 04:49:00-04:00[America/New_York],4920,7931,298.2,9175761,106,2023-07-16,44519,True
340952,2023-05-06 12:18:00-04:00[America/New_York],1672,306,690.1,3068319,35,2023-05-06,44530,True
611471,2023-06-03 15:38:00-04:00[America/New_York],4604,2183,224.22,5499495,63,2023-06-03,44579,True
408586,2023-05-13 12:59:00-04:00[America/New_York],3168,9621,226.5,3675590,42,2023-05-13,45033,True
273325,2023-04-29 11:43:00-04:00[America/New_York],2473,9241,526.65,2461389,28,2023-04-29,45378,True
746908,2023-06-17 18:07:00-04:00[America/New_York],1692,5672,223.4,6718077,77,2023-06-17,45545,True
544013,2023-05-27 14:24:00-04:00[America/New_York],141,3250,350.45000000000005,4890278,56,2023-05-27,45647,True
341035,2023-05-06 12:25:00-04:00[America/New_York],1774,2226,63.75,3068736,35,2023-05-06,45825,True
882260,2023-07-01 21:57:00-04:00[America/New_York],1308,8982,221.53,7941470,91,2023-07-01,45990,True
746969,2023-06-17 18:17:00-04:00[America/New_York],863,2001,275.59999999999997,6718622,77,2023-06-17,46049,True
746958,2023-06-17 18:15:00-04:00[America/New_York],1981,4127,629.7,6718506,77,2023-06-17,46169,True
341068,2023-05-06 12:28:00-04:00[America/New_York],1489,6639,350.6,3068901,35,2023-05-06,46209,True
949931,2023-07-09 01:42:00-04:00[America/New_York],1633,6394,413.5,8559778,99,2023-07-09,46583,True
138124,2023-04-15 10:42:00-04:00[America/New_York],1918,459,548.5,1248128,14,2023-04-15,46633,True
138089,2023-04-15 10:38:00-04:00[America/New_York],4067,6084,222.69,1247922,14,2023-04-15,47106,True
138198,2023-04-15 10:48:00-04:00[America/New_York],1657,1178,438.84999999999997,1248529,14,2023-04-15,47682,True
408814,2023-05-13 13:18:00-04:00[America/New_York],1741,5106,35.05,3676683,42,2023-05-13,47977,True
611777,2023-06-03 16:09:00-04:00[America/New_York],1967,8811,141.1,5501372,63,2023-06-03,48156,True
679424,2023-06-10 17:22:00-04:00[America/New_York],1725,4931,794.25,6110546,70,2023-06-10,48187,True
408838,2023-05-13 13:20:00-04:00[America/New_York],1902,5378,70.85,3676832,42,2023-05-13,48298,True
1017691,2023-07-16 05:47:00-04:00[America/New_York],1846,5091,52.199999999999996,9179266,106,2023-07-16,48429,True
138269,2023-04-15 10:56:00-04:00[America/New_York],1273,2997,429.35,1248960,14,2023-04-15,48590,True
949984,2023-07-09 02:05:00-04:00[America/New_York],4034,4348,224.81,8561156,99,2023-07-09,48716,True
273561,2023-04-29 12:03:00-04:00[America/New_York],1968,8531,535.4,2462602,28,2023-04-29,48726,True
882485,2023-07-01 23:58:00-04:00[America/New_York],27,302,224.85,7948728,91,2023-07-01,48908,True
273595,2023-04-29 12:06:00-04:00[America/New_York],1665,2181,5.6499999999999995,2462778,28,2023-04-29,49105,True
814851,2023-06-24 21:46:00-04:00[America/New_York],524,915,255.0,7336017,84,2023-06-24,49386,True
205960,2023-04-22 11:51:00-04:00[America/New_York],1670,9407,184.3,1857092,21,2023-04-22,49420,True
814840,2023-06-24 21:43:00-04:00[America/New_York],1764,9505,420.25,7335798,84,2023-06-24,49981,True
679535,2023-06-10 17:37:00-04:00[America/New_York],1911,3770,358.75,6111478,70,2023-06-10,50092,True
273711,2023-04-29 12:16:00-04:00[America/New_York],512,7533,221.26,2463366,28,2023-04-29,50507,True
882542,2023-07-02 00:42:00-04:00[America/New_York],1844,7471,139.5,7951337,92,2023-07-02,50770,True
1017830,2023-07-16 06:07:00-04:00[America/New_York],1905,9342,194.54999999999998,9180436,106,2023-07-16,50913,True
882575,2023-07-02 01:04:00-04:00[America/New_York],1655,7847,354.15,7952677,92,2023-07-02,51351,True
341391,2023-05-06 12:54:00-04:00[America/New_York],1795,2499,241.70000000000002,3070454,35,2023-05-06,51643,True
747327,2023-06-17 19:20:00-04:00[America/New_York],1802,5885,498.1,6722453,77,2023-06-17,51970,True
70781,2023-04-08 10:43:00-04:00[America/New_York],3406,6572,696.9499999999999,643404,7,2023-04-08,52232,True
70840,2023-04-08 10:48:00-04:00[America/New_York],1672,9680,377.04999999999995,643687,7,2023-04-08,52308,True
70870,2023-04-08 10:50:00-04:00[America/New_York],1628,6196,227.15,643840,7,2023-04-08,52766,True
950304,2023-07-09 03:52:00-04:00[America/New_York],3116,1667,230.2,8567572,99,2023-07-09,53033,True
950315,2023-07-09 03:55:00-04:00[America/New_York],2342,7717,213.15,8567728,99,2023-07-09,53289,True
815071,2023-06-24 23:43:00-04:00[America/New_York],1695,9383,254.25,7342980,84,2023-06-24,53793,True
409233,2023-05-13 13:54:00-04:00[America/New_York],1642,6324,367.95000000000005,3678852,42,2023-05-13,54535,True
1018064,2023-07-16 06:42:00-04:00[America/New_York],1817,7427,786.15,9182558,106,2023-07-16,54601,True
71054,2023-04-08 11:06:00-04:00[America/New_York],79,4244,224.19,644816,7,2023-04-08,54948,True
341600,2023-05-06 13:11:00-04:00[America/New_York],2270,2584,378.35,3071489,35,2023-05-06,55252,True
1018095,2023-07-16 06:48:00-04:00[America/New_York],2507,3035,581.35,9182898,106,2023-07-16,55382,True
815101,2023-06-25 00:00:00-04:00[America/New_York],3778,5633,231.0,7344021,85,2023-06-25,55386,True
476913,2023-05-20 14:13:00-04:00[America/New_York],2653,6919,323.2,4284816,49,2023-05-20,55676,True
882824,2023-07-02 02:49:00-04:00[America/New_York],2077,8768,30.55,7958956,92,2023-07-02,55716,True
1018179,2023-07-16 06:58:00-04:00[America/New_York],1706,8111,102.10000000000001,9183520,106,2023-07-16,55995,True
206386,2023-04-22 12:22:00-04:00[America/New_York],1273,2776,456.45000000000005,1858974,21,2023-04-22,56025,True
409316,2023-05-13 14:01:00-04:00[America/New_York],1745,290,45.4,3679309,42,2023-05-13,56059,True
409275,2023-05-13 13:57:00-04:00[America/New_York],3808,2130,400.05,3679075,42,2023-05-13,56383,True
341744,2023-05-06 13:23:00-04:00[America/New_York],1183,134,223.72,3072204,35,2023-05-06,56996,True
