Transaction ID,Type,Date,Period,Document Number,Status,Posting,Entity,Account Number,Account Name,Memo,Item,Item Description,Quantity,Unit of Measure,Unit Price,Currency,Exchange Rate to USD,Amount (Foreign),Tax Amount (Foreign),Net Amount (Foreign),Amount (USD),Subsidiary,Location,Department,Class,Terms,Payment Method,Created From
TXN-0001054,Cash Sale,2024-03-01,Mar 2024,CAS-621696,Paid,Yes,Aperture Partners,4200,Product Revenue,License renewal,SKU-SUP-STD,Standard Support,4.32,Month,1443.32,USD,1.0,20515.23,1795.08,22310.31,20515.23,Enso UK,US-West,Marketing,Mid-Market,,Wire,
TXN-0001055,Bill,2024-03-30,Mar 2024,BIL-935931,Paid In Full,Yes,Google Cloud,6100,R&D Expense,Inventory receipt,SKU-SUP-PREM,Premium Support,4.72,Month,1602.92,USD,1.0,12269.44,1165.6,13435.04,12269.44,Enso EU,EU-Central,Operations,Internal,Net 45,,
TXN-0001056,Vendor Payment,2024-03-22,Mar 2024,VEN-599814,Processed,Yes,Salesforce,6100,R&D Expense,Support plan,,,,,,USD,1.0,12964.68,0.0,12964.68,12964.68,Enso EU,US-West,Finance,Internal,,ACH,
TXN-0001057,Bill,2024-03-25,Mar 2024,BIL-183474,Partially Paid,Yes,Stripe,6200,G&A Expense,Training session,SKU-ENSO-PRO,Enso Pro License,6.23,Each,1469.3,EUR,1.09,12879.7,1223.57,14103.27,14038.87,Enso EU,EU-Central,R&D,Enterprise,Net 15,,
TXN-0001058,Bill,2024-03-07,Mar 2024,BIL-907041,Partially Paid,Yes,Stripe,6100,R&D Expense,Consulting services,SKU-TRNG-01,Admin Training,8.61,Hour,1263.37,USD,1.0,5459.39,272.97,5732.36,5459.39,Enso UK,US-West,Operations,Internal,Net 15,,
TXN-0001059,Transfer,2024-03-09,Mar 2024,TRA-215446,Completed,Yes,Cloudflare,1000,Checking,Travel & meals,,,,,,USD,1.0,7898.07,0.0,7898.07,7898.07,Enso EU,US-East,HR,Internal,,,
TXN-0001060,Invoice,2024-03-20,Mar 2024,INV-913654,Open,Yes,Initech Partners,4200,Product Revenue,Travel & meals,SKU-TRNG-01,Admin Training,2.82,Hour,2897.34,USD,1.0,15316.34,1455.05,16771.39,15316.34,Enso US,UK-South,R&D,Mid-Market,Net 45,,
TXN-0001061,Expense Report,2024-03-29,Mar 2024,EXP-277407,Pending Approval,Yes,AWS,6000,Sales & Marketing,Subscription,SKU-ENSO-PRO,Enso Pro License,6.73,Each,397.35,USD,1.0,8930.41,446.52,9376.93,8930.41,Enso EU,US-East,Operations,Mid-Market,,,
TXN-0001062,Journal Entry,2024-03-03,Mar 2024,JOU-566097,Approved,Yes,Microsoft,2100,Accrued Expenses,Subscription,,,,,,USD,1.0,29505.46,0.0,29505.46,29505.46,Enso UK,EU-Central,R&D,SMB,,,
TXN-0001063,Expense Report,2024-03-26,Mar 2024,EXP-997712,Pending Approval,Yes,Salesforce,6100,R&D Expense,Subscription,SKU-TRNG-01,Admin Training,2.57,Hour,391.33,USD,1.0,10765.14,538.26,11303.4,10765.14,Enso UK,US-East,R&D,Mid-Market,,,
TXN-0001064,Bill,2024-03-17,Mar 2024,BIL-268542,Partially Paid,Yes,Fastly,6100,R&D Expense,Training session,SKU-TRNG-01,Admin Training,9.17,Hour,994.15,USD,1.0,2059.25,102.96,2162.21,2059.25,Enso UK,US-West,Operations,Enterprise,Due on Receipt,,
TXN-0001065,Journal Entry,2024-03-31,Mar 2024,JOU-451954,Approved,Yes,Salesforce,2100,Accrued Expenses,Support plan,,,,,,USD,1.0,31409.56,0.0,31409.56,31409.56,Enso US,US-East,HR,Internal,,,
TXN-0001066,Cash Sale,2024-03-18,Mar 2024,CAS-123114,Paid,Yes,Vehement Corp,4200,Product Revenue,Quarterly true-up,SKU-SUP-STD,Standard Support,6.66,Month,1093.54,USD,1.0,20583.59,1801.06,22384.65,20583.59,Enso UK,US-West,Operations,Enterprise,,Check,
TXN-0001067,Invoice,2024-03-17,Mar 2024,INV-352815,Partially Paid,Yes,Acme Inc,4000,Revenue,Training session,SKU-ENSO-TEAM,Enso Team License,9.14,Each,2167.62,USD,1.0,19802.57,1732.72,21535.29,19802.57,Enso UK,US-West,R&D,Mid-Market,Due on Receipt,,
TXN-0001068,Invoice,2024-03-01,Mar 2024,INV-118259,Paid In Full,Yes,Pied Piper LLC,4100,Services Revenue,Subscription,SKU-TRNG-01,Admin Training,3.84,Hour,2498.38,USD,1.0,13995.38,1329.56,15324.94,13995.38,Enso EU,US-East,R&D,Internal,Net 30,,
TXN-0001069,Invoice,2024-03-27,Mar 2024,INV-137210,Paid In Full,Yes,Vehement Corp,4100,Services Revenue,Cloud services,SKU-SUP-STD,Standard Support,1.42,Month,648.52,USD,1.0,13998.63,1224.88,15223.51,13998.63,Enso EU,US-West,Sales,Enterprise,Net 45,,
TXN-0001070,Invoice,2024-03-20,Mar 2024,INV-389914,Paid In Full,Yes,Acme Partners,4200,Product Revenue,Consulting services,SKU-ENSO-PRO,Enso Pro License,10.85,Each,665.3,USD,1.0,23048.88,2189.64,25238.52,23048.88,Enso UK,US-East,Marketing,Internal,Due on Receipt,,
TXN-0001071,Cash Sale,2024-03-02,Mar 2024,CAS-947418,Paid,Yes,Massive Dynamic LLC,4100,Services Revenue,Inventory receipt,SKU-ENSO-PRO,Enso Pro License,7.11,Each,431.2,USD,1.0,12114.38,1150.87,13265.25,12114.38,Enso UK,UK-South,HR,Internal,,Credit Card,
TXN-0001072,Credit Memo,2024-03-04,Mar 2024,CRE-124365,Applied,Yes,Wonka Corp,4200,Product Revenue,Quarterly true-up,SKU-TRNG-01,Admin Training,6.8,Hour,1363.48,USD,1.0,-1111.22,0.0,-1111.22,-1111.22,Enso UK,US-East,Operations,Enterprise,,,
TXN-0001073,Invoice,2024-03-27,Mar 2024,INV-816267,Partially Paid,Yes,Pied Piper Corp,4000,Revenue,Promotion credit,SKU-SUP-PREM,Premium Support,6.92,Month,1224.91,EUR,1.09,3552.95,310.88,3863.83,3872.72,Enso US,UK-South,Operations,Enterprise,Net 30,,
TXN-0001074,Cash Sale,2024-03-16,Mar 2024,CAS-714256,Paid,Yes,Stark LLC,4000,Revenue,Support plan,SKU-ENSO-TEAM,Enso Team License,2.45,Each,361.13,USD,1.0,23766.07,2257.78,26023.85,23766.07,Enso EU,EU-Central,HR,SMB,,Wire,
TXN-0001075,Bank Deposit,2024-03-18,Mar 2024,BAN-993019,Deposited,Yes,Cisco,6000,Sales & Marketing,Inventory receipt,,,,,,GBP,1.27,41632.73,0.0,41632.73,52873.57,Enso UK,UK-South,Finance,SMB,,ACH,
TXN-0001076,Journal Entry,2024-03-24,Mar 2024,JOU-601364,Approved,Yes,Accenture,4000,Revenue,Training session,,,,,,USD,1.0,2692.43,0.0,2692.43,2692.43,Enso EU,US-West,R&D,Mid-Market,,,
TXN-0001077,Item Receipt,2024-03-06,Mar 2024,ITE-543336,Received,Yes,Oracle,1200,Inventory,Support plan,SKU-SUP-PREM,Premium Support,1.0,Month,567.57,USD,1.0,6483.57,0.0,6483.57,6483.57,Enso UK,UK-South,Finance,Mid-Market,,,
TXN-0001078,Journal Entry,2024-03-28,Mar 2024,JOU-729655,Approved,Yes,KPMG,2000,Accounts Payable,Consulting services,,,,,,USD,1.0,27138.26,0.0,27138.26,27138.26,Enso US,EU-Central,R&D,SMB,,,
TXN-0001079,Customer Payment,2024-03-16,Mar 2024,CUS-937689,Deposited,Yes,Stark Partners,4200,Product Revenue,Promotion credit,,,,,,USD,1.0,12145.67,0.0,12145.67,12145.67,Enso EU,UK-South,Finance,Mid-Market,,Wire,
TXN-0001080,Credit Memo,2024-03-21,Mar 2024,CRE-802471,Open,Yes,Cyberdyne Partners,4100,Services Revenue,Consulting services,SKU-TRNG-01,Admin Training,3.57,Hour,560.53,USD,1.0,-7458.14,0.0,-7458.14,-7458.14,Enso US,US-West,Marketing,Mid-Market,,,
TXN-0001081,Item Receipt,2024-03-19,Mar 2024,ITE-891512,Received,Yes,HP,1200,Inventory,Training session,SKU-SUP-STD,Standard Support,4.45,Month,183.0,USD,1.0,11933.59,1133.69,13067.28,11933.59,Enso EU,UK-South,Sales,Enterprise,,,
TXN-0001082,Item Receipt,2024-03-04,Mar 2024,ITE-289306,Received,Yes,Microsoft,1200,Inventory,Training session,SKU-TRNG-01,Admin Training,10.53,Hour,1514.98,USD,1.0,17956.82,0.0,17956.82,17956.82,Enso EU,EU-Central,R&D,Mid-Market,,,
TXN-0001083,Customer Payment,2024-03-06,Mar 2024,CUS-303703,Deposited,Yes,Globex Partners,4100,Services Revenue,Cloud services,,,,,,USD,1.0,6014.37,0.0,6014.37,6014.37,Enso US,US-East,Finance,Enterprise,,Check,
TXN-0001084,Invoice,2024-03-01,Mar 2024,INV-295318,Partially Paid,Yes,Massive Dynamic Inc,4000,Revenue,Cloud services,SKU-ENSO-PRO,Enso Pro License,1.0,Each,1838.29,USD,1.0,7929.59,693.84,8623.43,7929.59,Enso EU,UK-South,R&D,Internal,Net 15,,
TXN-0001085,Vendor Credit,2024-03-15,Mar 2024,VEN-563422,Applied,Yes,HP,5000,COGS,Subscription,SKU-ENSO-TEAM,Enso Team License,10.08,Each,628.7,USD,1.0,-3175.04,0.0,-3175.04,-3175.04,Enso UK,EU-Central,Marketing,Enterprise,,,
TXN-0001086,Invoice,2024-03-05,Mar 2024,INV-209878,Partially Paid,Yes,Cyberdyne Inc,4100,Services Revenue,Quarterly true-up,SKU-ENSO-TEAM,Enso Team License,6.24,Each,846.52,EUR,1.09,9303.81,0.0,9303.81,10141.15,Enso UK,UK-South,HR,Enterprise,Net 45,,
TXN-0001087,Invoice,2024-03-24,Mar 2024,INV-592353,Paid In Full,Yes,Wayne Partners,4000,Revenue,Promotion credit,SKU-TRNG-01,Admin Training,8.84,Hour,1259.82,USD,1.0,4346.78,412.94,4759.72,4346.78,Enso US,US-West,Finance,Enterprise,Net 30,,
TXN-0001088,Invoice,2024-03-14,Mar 2024,INV-862974,Open,Yes,Cyberdyne Inc,4000,Revenue,Inventory receipt,SKU-ENSO-TEAM,Enso Team License,3.02,Each,2542.06,USD,1.0,975.86,0.0,975.86,975.86,Enso US,US-West,Sales,Mid-Market,Net 15,,
TXN-0001089,Bill,2024-03-25,Mar 2024,BIL-637369,Paid In Full,Yes,KPMG,5000,COGS,Promotion credit,SKU-TRNG-01,Admin Training,8.29,Hour,622.11,USD,1.0,13804.49,1207.89,15012.38,13804.49,Enso US,UK-South,Finance,Enterprise,Due on Receipt,,
TXN-0001090,Vendor Payment,2024-03-09,Mar 2024,VEN-527556,Processed,Yes,Google Cloud,6100,R&D Expense,Travel & meals,,,,,,USD,1.0,5694.95,0.0,5694.95,5694.95,Enso EU,UK-South,Sales,SMB,,ACH,
TXN-0001091,Invoice,2024-03-12,Mar 2024,INV-682029,Open,Yes,Globex Inc,4200,Product Revenue,Hardware purchase,SKU-SUP-STD,Standard Support,1.0,Month,1461.04,USD,1.0,6796.99,645.71,7442.7,6796.99,Enso EU,EU-Central,Finance,Mid-Market,Net 15,,
TXN-0001092,Transfer,2024-03-02,Mar 2024,TRA-947419,Completed,Yes,KPMG,5200,Merchant Fees,Training session,,,,,,USD,1.0,211.54,0.0,211.54,211.54,Enso UK,US-East,Marketing,SMB,,,
TXN-0001093,Bill,2024-03-25,Mar 2024,BIL-709801,Open,Yes,Dell,6000,Sales & Marketing,License renewal,SKU-SUP-PREM,Premium Support,6.84,Month,766.34,USD,1.0,9281.19,812.1,10093.29,9281.19,Enso US,EU-Central,Sales,Internal,Net 30,,
TXN-0001094,Invoice,2024-03-16,Mar 2024,INV-315980,Open,Yes,Globex Corp,4000,Revenue,Monthly charge,SKU-SUP-STD,Standard Support,2.85,Month,1280.11,USD,1.0,5075.28,444.09,5519.37,5075.28,Enso EU,US-East,Marketing,SMB,Net 30,,
TXN-0001095,Bank Deposit,2024-03-08,Mar 2024,BAN-612034,Deposited,Yes,Accenture,2100,Accrued Expenses,Promotion credit,,,,,,USD,1.0,15475.54,0.0,15475.54,15475.54,Enso US,US-West,R&D,SMB,,ACH,
TXN-0001096,Transfer,2024-03-05,Mar 2024,TRA-824155,Completed,Yes,Oracle,4100,Services Revenue,Travel & meals,,,,,,USD,1.0,28834.1,0.0,28834.1,28834.1,Enso US,US-West,Finance,Enterprise,,,
TXN-0001097,Invoice,2024-03-28,Mar 2024,INV-105093,Paid In Full,Yes,Acme Inc,4000,Revenue,Travel & meals,SKU-SUP-STD,Standard Support,9.59,Month,2017.24,USD,1.0,7761.49,0.0,7761.49,7761.49,Enso UK,UK-South,Marketing,Internal,Net 15,,
TXN-0001098,Invoice,2024-03-18,Mar 2024,INV-411918,Partially Paid,Yes,Acme Inc,4200,Product Revenue,License renewal,SKU-TRNG-01,Admin Training,5.45,Hour,823.26,USD,1.0,22008.89,0.0,22008.89,22008.89,Enso EU,US-East,Marketing,SMB,Net 45,,
TXN-0001099,Vendor Payment,2024-03-10,Mar 2024,VEN-707935,Processed,Yes,Deloitte,5000,COGS,Monthly charge,,,,,,USD,1.0,5843.96,0.0,5843.96,5843.96,Enso UK,EU-Central,HR,Enterprise,,ACH,
TXN-0001100,Invoice,2024-03-29,Mar 2024,INV-544855,Partially Paid,Yes,Massive Dynamic Partners,4100,Services Revenue,Cloud services,SKU-ENSO-PRO,Enso Pro License,3.32,Each,1486.77,USD,1.0,21134.94,0.0,21134.94,21134.94,Enso EU,US-West,Sales,SMB,Net 30,,
TXN-0001101,Bill,2024-03-16,Mar 2024,BIL-612675,Open,Yes,Google Cloud,6200,G&A Expense,Monthly charge,SKU-ENSO-TEAM,Enso Team License,6.22,Each,1615.28,USD,1.0,8014.1,400.71,8414.81,8014.1,Enso UK,US-East,HR,Enterprise,Net 15,,
TXN-0001102,Item Receipt,2024-03-31,Mar 2024,ITE-312051,Received,Yes,Oracle,1200,Inventory,Inventory receipt,SKU-SUP-PREM,Premium Support,5.27,Month,28.37,USD,1.0,1185.35,112.61,1297.96,1185.35,Enso US,UK-South,HR,Enterprise,,,
TXN-0001103,Customer Payment,2024-03-11,Mar 2024,CUS-734161,Undeposited,Yes,Tyrell Corp,4100,Services Revenue,Inventory receipt,,,,,,USD,1.0,8515.69,0.0,8515.69,8515.69,Enso US,US-East,Marketing,Enterprise,,Credit Card,
TXN-0001104,Item Receipt,2024-03-26,Mar 2024,ITE-289767,Received,Yes,Stripe,1200,Inventory,Subscription,SKU-SUP-STD,Standard Support,6.06,Month,1471.2,USD,1.0,3560.97,178.05,3739.02,3560.97,Enso EU,US-West,Sales,Enterprise,,,
TXN-0001105,Invoice,2024-03-31,Mar 2024,INV-425109,Open,Yes,Wonka Corp,4100,Services Revenue,Support plan,SKU-ENSO-TEAM,Enso Team License,1.0,Each,1974.99,USD,1.0,22687.63,2155.32,24842.95,22687.63,Enso EU,EU-Central,HR,Enterprise,Net 30,,
TXN-0001106,Expense Report,2024-03-21,Mar 2024,EXP-930832,Approved,Yes,Dell,6000,Sales & Marketing,Consulting services,SKU-ENSO-TEAM,Enso Team License,4.59,Each,1788.92,USD,1.0,7535.68,376.78,7912.46,7535.68,Enso EU,UK-South,Sales,SMB,,,
TXN-0001107,Vendor Credit,2024-03-09,Mar 2024,VEN-200844,Applied,Yes,Google Cloud,6100,R&D Expense,Promotion credit,SKU-ENSO-TEAM,Enso Team License,1.59,Each,2617.21,GBP,1.27,-12461.75,0.0,-12461.75,-15826.42,Enso UK,EU-Central,Operations,SMB,,,
TXN-0001108,Invoice,2024-03-21,Mar 2024,INV-481400,Paid In Full,Yes,Umbrella LLC,4100,Services Revenue,Subscription,SKU-ENSO-PRO,Enso Pro License,1.0,Each,1094.12,USD,1.0,19865.13,1887.19,21752.32,19865.13,Enso US,US-East,R&D,Mid-Market,Due on Receipt,,
TXN-0001109,Cash Sale,2024-03-31,Mar 2024,CAS-741129,Paid,Yes,Wonka Inc,4100,Services Revenue,Training session,SKU-ENSO-PRO,Enso Pro License,10.83,Each,1450.03,USD,1.0,19507.85,1853.25,21361.1,19507.85,Enso US,US-East,Operations,Internal,,ACH,
TXN-0001110,Invoice,2024-03-08,Mar 2024,INV-260367,Paid In Full,Yes,Initech LLC,4000,Revenue,Promotion credit,SKU-ENSO-PRO,Enso Pro License,7.17,Each,895.65,USD,1.0,13360.59,0.0,13360.59,13360.59,Enso UK,US-East,R&D,Internal,Due on Receipt,,
TXN-0001111,Bank Deposit,2024-03-04,Mar 2024,BAN-880736,Deposited,Yes,HP,1200,Inventory,Hardware purchase,,,,,,USD,1.0,13642.27,0.0,13642.27,13642.27,Enso EU,EU-Central,Finance,Mid-Market,,ACH,
TXN-0001112,Invoice,2024-03-27,Mar 2024,INV-114619,Open,Yes,Hooli LLC,4100,Services Revenue,Promotion credit,SKU-ENSO-PRO,Enso Pro License,1.77,Each,461.47,USD,1.0,21476.78,1073.84,22550.62,21476.78,Enso EU,UK-South,HR,Mid-Market,Net 30,,
TXN-0001113,Vendor Payment,2024-03-12,Mar 2024,VEN-181508,Processed,Yes,Salesforce,5000,COGS,License renewal,,,,,,USD,1.0,9347.49,0.0,9347.49,9347.49,Enso EU,US-West,HR,Internal,,Check,
TXN-0001114,Expense Report,2024-03-24,Mar 2024,EXP-808529,Paid,Yes,Accenture,6200,G&A Expense,Quarterly true-up,SKU-SUP-STD,Standard Support,4.85,Month,827.53,USD,1.0,6292.5,0.0,6292.5,6292.5,Enso EU,UK-South,HR,Internal,,,
TXN-0001115,Expense Report,2024-03-15,Mar 2024,EXP-874166,Paid,Yes,Microsoft,6100,R&D Expense,Training session,SKU-SUP-STD,Standard Support,4.75,Month,2216.03,GBP,1.27,8917.01,847.12,9764.13,11324.6,Enso EU,UK-South,Finance,Internal,,,
TXN-0001116,Vendor Payment,2024-03-06,Mar 2024,VEN-800261,Processed,Yes,Fastly,6100,R&D Expense,Quarterly true-up,,,,,,USD,1.0,1891.09,0.0,1891.09,1891.09,Enso US,EU-Central,HR,Internal,,ACH,
TXN-0001117,Cash Sale,2024-03-16,Mar 2024,CAS-306004,Paid,Yes,Soylent Corp,4000,Revenue,Hardware purchase,SKU-ENSO-TEAM,Enso Team License,7.24,Each,598.38,USD,1.0,19198.08,1823.82,21021.9,19198.08,Enso EU,UK-South,Marketing,SMB,,ACH,
TXN-0001118,Cash Sale,2024-03-10,Mar 2024,CAS-982277,Paid,Yes,Umbrella Corp,4100,Services Revenue,Hardware purchase,SKU-ENSO-PRO,Enso Pro License,8.71,Each,1449.13,USD,1.0,19447.79,972.39,20420.18,19447.79,Enso EU,UK-South,Marketing,Enterprise,,Check,
TXN-0001119,Cash Sale,2024-03-08,Mar 2024,CAS-934524,Paid,Yes,Globex Corp,4200,Product Revenue,Training session,SKU-SUP-STD,Standard Support,8.47,Month,1812.27,EUR,1.09,18242.7,1733.06,19975.76,19884.54,Enso UK,UK-South,Finance,Mid-Market,,Credit Card,
TXN-0001120,Vendor Credit,2024-03-27,Mar 2024,VEN-970049,Applied,Yes,Deloitte,6100,R&D Expense,License renewal,SKU-SUP-PREM,Premium Support,1.99,Month,1782.03,USD,1.0,-11605.02,0.0,-11605.02,-11605.02,Enso UK,EU-Central,R&D,Enterprise,,,
TXN-0001121,Expense Report,2024-03-22,Mar 2024,EXP-675632,Approved,Yes,Stripe,6000,Sales & Marketing,Subscription,SKU-ENSO-TEAM,Enso Team License,4.43,Each,4.71,USD,1.0,7646.75,0.0,7646.75,7646.75,Enso US,EU-Central,Operations,Internal,,,
TXN-0001122,Invoice,2024-03-10,Mar 2024,INV-202978,Paid In Full,Yes,Aperture Partners,4100,Services Revenue,Inventory receipt,SKU-SUP-STD,Standard Support,6.59,Month,1502.37,USD,1.0,9469.59,899.61,10369.2,9469.59,Enso UK,UK-South,Marketing,Enterprise,Net 15,,
TXN-0001123,Bill,2024-03-03,Mar 2024,BIL-928848,Paid In Full,Yes,HP,6200,G&A Expense,Quarterly true-up,SKU-SUP-STD,Standard Support,3.73,Month,1854.46,USD,1.0,7503.38,712.82,8216.2,7503.38,Enso US,US-East,Finance,Internal,Net 30,,
TXN-0001124,Bill,2024-03-02,Mar 2024,BIL-229957,Partially Paid,Yes,AWS,6200,G&A Expense,Training session,SKU-ENSO-PRO,Enso Pro License,6.0,Each,526.6,USD,1.0,3933.31,0.0,3933.31,3933.31,Enso EU,US-East,HR,Mid-Market,Net 45,,
TXN-0001125,Item Receipt,2024-03-12,Mar 2024,ITE-213610,Received,Yes,Accenture,1200,Inventory,Promotion credit,SKU-ENSO-PRO,Enso Pro License,5.3,Each,337.81,USD,1.0,13760.55,0.0,13760.55,13760.55,Enso UK,UK-South,Sales,SMB,,,
TXN-0001126,Cash Sale,2024-03-23,Mar 2024,CAS-311525,Paid,Yes,Acme Partners,4200,Product Revenue,Training session,SKU-ENSO-TEAM,Enso Team License,9.2,Each,1205.39,USD,1.0,18779.55,938.98,19718.53,18779.55,Enso UK,US-West,Operations,Internal,,Wire,
TXN-0001127,Cash Sale,2024-03-01,Mar 2024,CAS-875408,Paid,Yes,Aperture Corp,4000,Revenue,Monthly charge,SKU-SUP-PREM,Premium Support,1.0,Month,1524.91,EUR,1.09,17741.55,1685.45,19427.0,19338.29,Enso US,EU-Central,Marketing,Internal,,Check,
TXN-0001128,Credit Memo,2024-03-24,Mar 2024,CRE-682606,Open,Yes,Wayne Corp,4200,Product Revenue,Training session,SKU-ENSO-PRO,Enso Pro License,3.13,Each,985.76,USD,1.0,-20431.4,0.0,-20431.4,-20431.4,Enso UK,US-West,Marketing,Internal,,,
TXN-0001129,Cash Sale,2024-03-31,Mar 2024,CAS-188878,Paid,Yes,Initech Corp,4100,Services Revenue,Training session,SKU-SUP-PREM,Premium Support,6.15,Month,1157.3,USD,1.0,1410.44,70.52,1480.96,1410.44,Enso UK,US-East,Marketing,Internal,,Check,
TXN-0001130,Credit Memo,2024-03-05,Mar 2024,CRE-670253,Open,Yes,Massive Dynamic Corp,4200,Product Revenue,Quarterly true-up,SKU-SUP-PREM,Premium Support,7.96,Month,1630.8,USD,1.0,-21970.44,0.0,-21970.44,-21970.44,Enso EU,EU-Central,R&D,Internal,,,
TXN-0001131,Transfer,2024-03-18,Mar 2024,TRA-843456,Completed,Yes,Cloudflare,4100,Services Revenue,Hardware purchase,,,,,,USD,1.0,9613.07,0.0,9613.07,9613.07,Enso US,US-East,R&D,Enterprise,,,
TXN-0001132,Customer Payment,2024-03-06,Mar 2024,CUS-376848,Undeposited,Yes,Massive Dynamic Partners,4200,Product Revenue,Consulting services,,,,,,USD,1.0,2345.6,0.0,2345.6,2345.6,Enso EU,US-East,R&D,Mid-Market,,Wire,
TXN-0001133,Bank Deposit,2024-03-26,Mar 2024,BAN-712321,Deposited,Yes,AWS,6100,R&D Expense,Support plan,,,,,,USD,1.0,49064.99,0.0,49064.99,49064.99,Enso US,US-West,Marketing,Enterprise,,Wire,
TXN-0001134,Expense Report,2024-03-22,Mar 2024,EXP-707088,Pending Approval,Yes,Deloitte,6200,G&A Expense,Cloud services,SKU-ENSO-PRO,Enso Pro License,5.65,Each,1166.46,EUR,1.09,13708.51,685.43,14393.94,14942.28,Enso EU,US-West,Operations,SMB,,,
TXN-0001135,Bill,2024-03-21,Mar 2024,BIL-165304,Partially Paid,Yes,Deloitte,5000,COGS,Training session,SKU-TRNG-01,Admin Training,5.18,Hour,687.19,EUR,1.09,7551.72,660.78,8212.5,8231.37,Enso EU,EU-Central,Operations,Enterprise,Due on Receipt,,
TXN-0001136,Item Receipt,2024-03-20,Mar 2024,ITE-973938,Received,Yes,AWS,1200,Inventory,Consulting services,SKU-ENSO-PRO,Enso Pro License,6.28,Each,943.81,USD,1.0,19567.44,978.37,20545.81,19567.44,Enso US,EU-Central,Finance,Enterprise,,,
TXN-0001137,Vendor Payment,2024-03-23,Mar 2024,VEN-882155,Processed,Yes,Dell,6000,Sales & Marketing,Support plan,,,,,,USD,1.0,6081.17,0.0,6081.17,6081.17,Enso US,US-West,R&D,Enterprise,,Wire,
TXN-0001138,Bank Deposit,2024-03-14,Mar 2024,BAN-508905,Deposited,Yes,Zoom,6200,G&A Expense,License renewal,,,,,,USD,1.0,32619.77,0.0,32619.77,32619.77,Enso UK,UK-South,Sales,Internal,,Check,
TXN-0001139,Invoice,2024-03-20,Mar 2024,INV-428806,Partially Paid,Yes,Pied Piper Corp,4200,Product Revenue,Hardware purchase,SKU-SUP-STD,Standard Support,1.0,Month,2068.49,USD,1.0,5836.06,0.0,5836.06,5836.06,Enso UK,EU-Central,Operations,SMB,Net 30,,
TXN-0001140,Vendor Payment,2024-03-22,Mar 2024,VEN-746065,Processed,Yes,Accenture,5000,COGS,Subscription,,,,,,EUR,1.09,4693.95,0.0,4693.95,5116.41,Enso EU,UK-South,Finance,Internal,,ACH,
TXN-0001141,Item Receipt,2024-03-04,Mar 2024,ITE-166148,Received,Yes,Microsoft,1200,Inventory,Subscription,SKU-ENSO-TEAM,Enso Team License,2.25,Each,1684.42,USD,1.0,5949.45,520.58,6470.03,5949.45,Enso UK,UK-South,Operations,Mid-Market,,,
TXN-0001142,Item Receipt,2024-03-21,Mar 2024,ITE-624002,Received,Yes,AWS,1200,Inventory,Travel & meals,SKU-ENSO-PRO,Enso Pro License,8.82,Each,601.05,USD,1.0,10390.07,987.06,11377.13,10390.07,Enso EU,UK-South,R&D,Internal,,,
TXN-0001143,Bill,2024-03-05,Mar 2024,BIL-354913,Partially Paid,Yes,HP,6000,Sales & Marketing,Training session,SKU-TRNG-01,Admin Training,7.43,Hour,1072.31,USD,1.0,13514.09,1182.48,14696.57,13514.09,Enso UK,UK-South,R&D,Internal,Net 45,,
TXN-0001144,Journal Entry,2024-03-07,Mar 2024,JOU-555823,Approved,Yes,Oracle,5000,COGS,Subscription,,,,,,GBP,1.27,13324.56,0.0,13324.56,16922.19,Enso US,US-West,Marketing,SMB,,,
TXN-0001145,Invoice,2024-03-04,Mar 2024,INV-429208,Open,Yes,Globex LLC,4000,Revenue,Cloud services,SKU-SUP-PREM,Premium Support,8.12,Month,250.14,EUR,1.09,7146.21,678.89,7825.1,7789.37,Enso US,US-West,R&D,Enterprise,Due on Receipt,,
TXN-0001146,Invoice,2024-03-09,Mar 2024,INV-733473,Open,Yes,Wayne Inc,4200,Product Revenue,Hardware purchase,SKU-SUP-PREM,Premium Support,2.89,Month,2345.18,USD,1.0,17398.92,0.0,17398.92,17398.92,Enso UK,US-West,Sales,Enterprise,Net 45,,
TXN-0001147,Bill,2024-03-21,Mar 2024,BIL-254548,Partially Paid,Yes,Microsoft,6100,R&D Expense,Promotion credit,SKU-TRNG-01,Admin Training,10.38,Hour,0.88,USD,1.0,213.71,18.7,232.41,213.71,Enso UK,UK-South,HR,Mid-Market,Net 15,,
TXN-0001148,Invoice,2024-03-06,Mar 2024,INV-114444,Open,Yes,Stark Partners,4200,Product Revenue,Promotion credit,SKU-SUP-STD,Standard Support,2.26,Month,1440.57,USD,1.0,24872.68,2176.36,27049.04,24872.68,Enso EU,UK-South,R&D,Internal,Net 15,,
TXN-0001149,Customer Payment,2024-03-15,Mar 2024,CUS-722475,Undeposited,Yes,Aperture Inc,4000,Revenue,Cloud services,,,,,,USD,1.0,11860.76,0.0,11860.76,11860.76,Enso EU,US-West,R&D,Internal,,ACH,
TXN-0001150,Customer Payment,2024-03-29,Mar 2024,CUS-280738,Undeposited,Yes,Stark Inc,4200,Product Revenue,Monthly charge,,,,,,USD,1.0,3549.0,0.0,3549.0,3549.0,Enso US,US-East,R&D,Mid-Market,,ACH,
