Transaction ID,Type,Date,Period,Document Number,Status,Posting,Entity,Account Number,Account Name,Memo,Item,Item Description,Quantity,Unit of Measure,Unit Price,Currency,Exchange Rate to USD,Amount (Foreign),Tax Amount (Foreign),Net Amount (Foreign),Amount (USD),Subsidiary,Location,Department,Class,Terms,Payment Method,Created From
TXN-0002088,Customer Payment,2024-05-22,May 2024,CUS-341466,Undeposited,Yes,Vehement Corp,4100,Services Revenue,Hardware purchase,,,,,,USD,1.0,23828.72,0.0,23828.72,23828.72,Enso EU,UK-South,Finance,Internal,,Check,
TXN-0002089,Vendor Payment,2024-05-31,May 2024,VEN-368710,Processed,Yes,Oracle,6100,R&D Expense,Inventory receipt,,,,,,USD,1.0,13804.64,0.0,13804.64,13804.64,Enso US,US-East,Marketing,Internal,,ACH,
TXN-0002090,Bill,2024-05-28,May 2024,BIL-527521,Partially Paid,Yes,Google Cloud,6100,R&D Expense,Training session,SKU-TRNG-01,Admin Training,5.82,Hour,43.26,GBP,1.27,9868.04,863.45,10731.49,12532.41,Enso EU,US-West,R&D,Internal,Net 15,,
TXN-0002091,Vendor Payment,2024-05-21,May 2024,VEN-620120,Processed,Yes,Zoom,5000,COGS,Promotion credit,,,,,,USD,1.0,7932.68,0.0,7932.68,7932.68,Enso US,UK-South,Marketing,Internal,,Check,
TXN-0002092,Journal Entry,2024-05-16,May 2024,JOU-781345,Posted,Yes,Google Cloud,5200,Merchant Fees,Hardware purchase,,,,,,USD,1.0,20884.02,0.0,20884.02,20884.02,Enso US,UK-South,Marketing,SMB,,,
TXN-0002093,Invoice,2024-05-12,May 2024,INV-813304,Partially Paid,Yes,Massive Dynamic Partners,4000,Revenue,Inventory receipt,SKU-TRNG-01,Admin Training,6.38,Hour,3402.86,USD,1.0,19942.76,0.0,19942.76,19942.76,Enso EU,UK-South,Operations,Mid-Market,Due on Receipt,,
TXN-0002094,Invoice,2024-05-01,May 2024,INV-510610,Partially Paid,Yes,Wonka Partners,4100,Services Revenue,Quarterly true-up,SKU-ENSO-PRO,Enso Pro License,4.08,Each,405.67,USD,1.0,970.81,0.0,970.81,970.81,Enso US,US-West,Marketing,Mid-Market,Net 15,,
TXN-0002095,Invoice,2024-05-14,May 2024,INV-847916,Open,Yes,Vehement LLC,4100,Services Revenue,Inventory receipt,SKU-SUP-STD,Standard Support,6.22,Month,1522.6,USD,1.0,19454.42,972.72,20427.14,19454.42,Enso US,US-East,HR,Mid-Market,Net 45,,
TXN-0002096,Invoice,2024-05-06,May 2024,INV-725262,Open,Yes,Stark Partners,4100,Services Revenue,Subscription,SKU-SUP-STD,Standard Support,4.46,Month,1779.58,USD,1.0,20081.25,1907.72,21988.97,20081.25,Enso US,EU-Central,Finance,Enterprise,Net 30,,
TXN-0002097,Customer Payment,2024-05-26,May 2024,CUS-204471,Undeposited,Yes,Hooli Partners,4000,Revenue,Inventory receipt,,,,,,USD,1.0,10402.95,0.0,10402.95,10402.95,Enso UK,US-West,R&D,Internal,,ACH,
TXN-0002098,Credit Memo,2024-05-22,May 2024,CRE-103325,Applied,Yes,Vehement Corp,4100,Services Revenue,Subscription,SKU-SUP-STD,Standard Support,9.7,Month,865.54,USD,1.0,-4408.34,0.0,-4408.34,-4408.34,Enso UK,EU-Central,Marketing,Mid-Market,,,
TXN-0002099,Bill,2024-05-28,May 2024,BIL-229045,Open,Yes,Stripe,6200,G&A Expense,Support plan,SKU-SUP-PREM,Premium Support,2.38,Month,1141.71,EUR,1.09,470.61,41.18,511.79,512.96,Enso EU,US-East,Marketing,SMB,Net 15,,
TXN-0002100,Transfer,2024-05-29,May 2024,TRA-870219,Completed,Yes,Dell,4200,Product Revenue,Monthly charge,,,,,,USD,1.0,34085.99,0.0,34085.99,34085.99,Enso EU,US-West,Marketing,SMB,,,
TXN-0002101,Bill,2024-05-25,May 2024,BIL-407297,Open,Yes,Cisco,6100,R&D Expense,Consulting services,SKU-ENSO-PRO,Enso Pro License,5.94,Each,82.42,USD,1.0,14205.47,1242.98,15448.45,14205.47,Enso EU,US-West,R&D,SMB,Net 30,,
TXN-0002102,Bill,2024-05-09,May 2024,BIL-563391,Partially Paid,Yes,HP,6100,R&D Expense,Consulting services,SKU-SUP-STD,Standard Support,6.88,Month,794.25,USD,1.0,7609.37,722.89,8332.26,7609.37,Enso US,EU-Central,Marketing,Internal,Net 15,,
TXN-0002103,Customer Payment,2024-05-27,May 2024,CUS-365446,Undeposited,Yes,Globex Corp,4000,Revenue,Travel & meals,,,,,,USD,1.0,23253.31,0.0,23253.31,23253.31,Enso UK,US-West,Operations,SMB,,Check,
TXN-0002104,Invoice,2024-05-30,May 2024,INV-307629,Paid In Full,Yes,Vehement Corp,4200,Product Revenue,Travel & meals,SKU-ENSO-TEAM,Enso Team License,6.36,Each,1583.69,USD,1.0,15628.72,0.0,15628.72,15628.72,Enso UK,US-East,HR,SMB,Net 15,,
TXN-0002105,Expense Report,2024-05-06,May 2024,EXP-319331,Paid,Yes,Fastly,6100,R&D Expense,Support plan,SKU-SUP-PREM,Premium Support,6.59,Month,1757.53,USD,1.0,2215.58,193.86,2409.44,2215.58,Enso EU,UK-South,R&D,Mid-Market,,,
TXN-0002106,Vendor Payment,2024-05-12,May 2024,VEN-147496,Processed,Yes,KPMG,6000,Sales & Marketing,Consulting services,,,,,,USD,1.0,11282.41,0.0,11282.41,11282.41,Enso UK,UK-South,Operations,Enterprise,,ACH,
TXN-0002107,Customer Payment,2024-05-26,May 2024,CUS-756570,Deposited,Yes,Acme Inc,4200,Product Revenue,Promotion credit,,,,,,USD,1.0,5323.81,0.0,5323.81,5323.81,Enso UK,EU-Central,HR,SMB,,Wire,
TXN-0002108,Customer Payment,2024-05-09,May 2024,CUS-976108,Undeposited,Yes,Massive Dynamic LLC,4200,Product Revenue,License renewal,,,,,,GBP,1.27,3228.89,0.0,3228.89,4100.69,Enso UK,US-East,R&D,Internal,,ACH,
TXN-0002109,Invoice,2024-05-29,May 2024,INV-323820,Partially Paid,Yes,Initech LLC,4200,Product Revenue,Travel & meals,SKU-TRNG-01,Admin Training,8.83,Hour,1132.36,EUR,1.09,4974.53,435.27,5409.8,5422.24,Enso UK,UK-South,Sales,Enterprise,Due on Receipt,,
TXN-0002110,Journal Entry,2024-05-30,May 2024,JOU-614584,Approved,Yes,Oracle,6100,R&D Expense,Travel & meals,,,,,,USD,1.0,17160.97,0.0,17160.97,17160.97,Enso UK,UK-South,R&D,Internal,,,
TXN-0002111,Customer Payment,2024-05-01,May 2024,CUS-574578,Undeposited,Yes,Initech LLC,4000,Revenue,Monthly charge,,,,,,USD,1.0,18717.99,0.0,18717.99,18717.99,Enso EU,US-West,HR,Mid-Market,,Credit Card,
TXN-0002112,Journal Entry,2024-05-16,May 2024,JOU-764946,Approved,Yes,Microsoft,4200,Product Revenue,Promotion credit,,,,,,USD,1.0,39978.3,0.0,39978.3,39978.3,Enso UK,EU-Central,HR,SMB,,,
TXN-0002113,Vendor Credit,2024-05-21,May 2024,VEN-614229,Applied,Yes,Cisco,6200,G&A Expense,Training session,SKU-ENSO-PRO,Enso Pro License,5.72,Each,932.96,USD,1.0,-10229.57,0.0,-10229.57,-10229.57,Enso EU,US-West,HR,SMB,,,
TXN-0002114,Invoice,2024-05-23,May 2024,INV-886189,Paid In Full,Yes,Initech Inc,4000,Revenue,Inventory receipt,SKU-TRNG-01,Admin Training,2.73,Hour,710.11,USD,1.0,6473.89,323.69,6797.58,6473.89,Enso UK,US-East,Operations,Mid-Market,Net 45,,
TXN-0002115,Journal Entry,2024-05-23,May 2024,JOU-959087,Approved,Yes,KPMG,6200,G&A Expense,Support plan,,,,,,USD,1.0,18459.35,0.0,18459.35,18459.35,Enso EU,UK-South,Marketing,Mid-Market,,,
TXN-0002116,Vendor Payment,2024-05-27,May 2024,VEN-706541,Processed,Yes,AWS,6200,G&A Expense,Promotion credit,,,,,,USD,1.0,11951.78,0.0,11951.78,11951.78,Enso UK,US-East,HR,Internal,,ACH,
TXN-0002117,Item Receipt,2024-05-28,May 2024,ITE-415375,Received,Yes,Deloitte,1200,Inventory,Consulting services,SKU-TRNG-01,Admin Training,3.29,Hour,779.05,USD,1.0,8184.07,409.2,8593.27,8184.07,Enso US,US-West,Operations,Enterprise,,,
TXN-0002118,Bill,2024-05-20,May 2024,BIL-497104,Open,Yes,Google Cloud,6000,Sales & Marketing,Subscription,SKU-ENSO-TEAM,Enso Team License,6.36,Each,822.74,USD,1.0,4048.2,384.58,4432.78,4048.2,Enso UK,UK-South,R&D,Enterprise,Net 45,,
TXN-0002119,Bill,2024-05-30,May 2024,BIL-352580,Paid In Full,Yes,Oracle,6200,G&A Expense,Support plan,SKU-ENSO-PRO,Enso Pro License,4.5,Each,1935.84,USD,1.0,5551.65,0.0,5551.65,5551.65,Enso EU,US-East,Operations,Mid-Market,Net 15,,
TXN-0002120,Expense Report,2024-05-20,May 2024,EXP-376792,Paid,Yes,Zoom,6000,Sales & Marketing,Promotion credit,SKU-ENSO-TEAM,Enso Team License,5.08,Each,2738.66,USD,1.0,5556.5,0.0,5556.5,5556.5,Enso UK,EU-Central,R&D,SMB,,,
TXN-0002121,Vendor Credit,2024-05-17,May 2024,VEN-534136,Applied,Yes,Deloitte,6000,Sales & Marketing,Cloud services,SKU-ENSO-PRO,Enso Pro License,9.37,Each,571.98,USD,1.0,-9633.56,0.0,-9633.56,-9633.56,Enso UK,US-East,Finance,SMB,,,
TXN-0002122,Vendor Payment,2024-05-05,May 2024,VEN-120693,Processed,Yes,Cloudflare,6100,R&D Expense,Monthly charge,,,,,,USD,1.0,6956.33,0.0,6956.33,6956.33,Enso US,UK-South,Operations,Internal,,Wire,
TXN-0002123,Bill,2024-05-17,May 2024,BIL-299044,Partially Paid,Yes,Accenture,6000,Sales & Marketing,Hardware purchase,SKU-ENSO-PRO,Enso Pro License,3.92,Each,607.58,USD,1.0,9811.68,0.0,9811.68,9811.68,Enso EU,UK-South,Sales,Enterprise,Net 45,,
TXN-0002124,Invoice,2024-05-03,May 2024,INV-692849,Open,Yes,Cyberdyne LLC,4200,Product Revenue,Hardware purchase,SKU-SUP-PREM,Premium Support,6.45,Month,891.3,USD,1.0,1739.56,152.21,1891.77,1739.56,Enso UK,EU-Central,R&D,Internal,Net 30,,
TXN-0002125,Customer Payment,2024-05-14,May 2024,CUS-281124,Undeposited,Yes,Vehement Partners,4200,Product Revenue,Quarterly true-up,,,,,,USD,1.0,10763.89,0.0,10763.89,10763.89,Enso US,US-West,Sales,Internal,,Wire,
TXN-0002126,Journal Entry,2024-05-10,May 2024,JOU-969693,Posted,Yes,Microsoft,5100,Freight Out,License renewal,,,,,,USD,1.0,7810.29,0.0,7810.29,7810.29,Enso US,US-West,Finance,Mid-Market,,,
TXN-0002127,Customer Payment,2024-05-07,May 2024,CUS-267619,Undeposited,Yes,Stark Inc,4000,Revenue,Promotion credit,,,,,,USD,1.0,3318.55,0.0,3318.55,3318.55,Enso UK,US-East,R&D,SMB,,Credit Card,
TXN-0002128,Item Receipt,2024-05-23,May 2024,ITE-960096,Received,Yes,Dell,1200,Inventory,Hardware purchase,SKU-TRNG-01,Admin Training,7.37,Hour,1752.2,USD,1.0,3807.37,190.37,3997.74,3807.37,Enso EU,US-East,Marketing,Mid-Market,,,
TXN-0002129,Bill,2024-05-20,May 2024,BIL-884662,Paid In Full,Yes,Google Cloud,6200,G&A Expense,Cloud services,SKU-SUP-STD,Standard Support,6.97,Month,957.4,GBP,1.27,3102.72,155.14,3257.86,3940.45,Enso UK,UK-South,Marketing,Internal,Net 30,,
TXN-0002130,Bill,2024-05-23,May 2024,BIL-678694,Paid In Full,Yes,Cloudflare,6200,G&A Expense,Subscription,SKU-TRNG-01,Admin Training,8.07,Hour,1538.64,USD,1.0,4674.61,233.73,4908.34,4674.61,Enso UK,US-East,Marketing,SMB,Due on Receipt,,
TXN-0002131,Bill,2024-05-22,May 2024,BIL-658578,Paid In Full,Yes,Stripe,6200,G&A Expense,Travel & meals,SKU-ENSO-TEAM,Enso Team License,5.7,Each,2154.28,USD,1.0,7728.16,0.0,7728.16,7728.16,Enso EU,UK-South,Sales,Internal,Net 15,,
TXN-0002132,Invoice,2024-05-29,May 2024,INV-399997,Open,Yes,Umbrella Inc,4100,Services Revenue,Quarterly true-up,SKU-TRNG-01,Admin Training,5.14,Hour,1299.68,USD,1.0,3141.44,0.0,3141.44,3141.44,Enso EU,UK-South,R&D,Internal,Due on Receipt,,
TXN-0002133,Invoice,2024-05-17,May 2024,INV-164142,Paid In Full,Yes,Pied Piper Partners,4200,Product Revenue,Travel & meals,SKU-ENSO-PRO,Enso Pro License,5.24,Each,1371.56,USD,1.0,13658.4,1297.55,14955.95,13658.4,Enso EU,US-East,Sales,Internal,Net 45,,
TXN-0002134,Customer Payment,2024-05-15,May 2024,CUS-262962,Deposited,Yes,Wayne Corp,4000,Revenue,Consulting services,,,,,,USD,1.0,1906.28,0.0,1906.28,1906.28,Enso EU,EU-Central,Operations,Internal,,Credit Card,
TXN-0002135,Invoice,2024-05-01,May 2024,INV-272134,Partially Paid,Yes,Tyrell Inc,4100,Services Revenue,Subscription,SKU-ENSO-TEAM,Enso Team License,7.93,Each,1128.98,USD,1.0,17277.13,863.86,18140.99,17277.13,Enso UK,US-West,Sales,SMB,Net 15,,
TXN-0002136,Bill,2024-05-10,May 2024,BIL-217126,Paid In Full,Yes,KPMG,6200,G&A Expense,Travel & meals,SKU-ENSO-TEAM,Enso Team License,9.39,Each,1411.0,USD,1.0,4970.37,434.91,5405.28,4970.37,Enso EU,UK-South,Operations,Internal,Due on Receipt,,
TXN-0002137,Bank Deposit,2024-05-08,May 2024,BAN-642704,Deposited,Yes,Salesforce,1000,Checking,Cloud services,,,,,,USD,1.0,17256.61,0.0,17256.61,17256.61,Enso US,EU-Central,Operations,SMB,,Check,
TXN-0002138,Vendor Credit,2024-05-30,May 2024,VEN-370216,Open,Yes,Fastly,5000,COGS,Cloud services,SKU-ENSO-TEAM,Enso Team License,8.2,Each,792.38,USD,1.0,-8544.64,0.0,-8544.64,-8544.64,Enso EU,US-West,Sales,Enterprise,,,
TXN-0002139,Bank Deposit,2024-05-07,May 2024,BAN-858116,Deposited,Yes,Microsoft,2100,Accrued Expenses,Consulting services,,,,,,USD,1.0,49607.2,0.0,49607.2,49607.2,Enso US,US-East,Sales,Enterprise,,Check,
TXN-0002140,Bill,2024-05-14,May 2024,BIL-408958,Partially Paid,Yes,Accenture,6200,G&A Expense,License renewal,SKU-ENSO-TEAM,Enso Team License,1.65,Each,1508.65,USD,1.0,6961.79,0.0,6961.79,6961.79,Enso UK,US-West,Marketing,Internal,Net 45,,
TXN-0002141,Invoice,2024-05-29,May 2024,INV-544749,Paid In Full,Yes,Vehement Inc,4100,Services Revenue,Hardware purchase,SKU-SUP-STD,Standard Support,1.0,Month,998.25,USD,1.0,2141.21,187.36,2328.57,2141.21,Enso US,US-West,Finance,Enterprise,Net 30,,
TXN-0002142,Item Receipt,2024-05-22,May 2024,ITE-133956,Received,Yes,KPMG,1200,Inventory,Hardware purchase,SKU-ENSO-TEAM,Enso Team License,2.63,Each,265.39,USD,1.0,2808.47,0.0,2808.47,2808.47,Enso UK,UK-South,Operations,SMB,,,
TXN-0002143,Invoice,2024-05-11,May 2024,INV-524788,Partially Paid,Yes,Cyberdyne Inc,4200,Product Revenue,Subscription,SKU-SUP-STD,Standard Support,6.22,Month,790.27,USD,1.0,19516.8,1854.1,21370.9,19516.8,Enso UK,EU-Central,R&D,Internal,Net 45,,
TXN-0002144,Credit Memo,2024-05-23,May 2024,CRE-702892,Open,Yes,Acme Partners,4000,Revenue,Consulting services,SKU-SUP-PREM,Premium Support,5.62,Month,106.52,EUR,1.09,-19533.48,0.0,-19533.48,-21291.49,Enso UK,EU-Central,Operations,Internal,,,
TXN-0002145,Credit Memo,2024-05-22,May 2024,CRE-377646,Open,Yes,Globex Corp,4100,Services Revenue,Subscription,SKU-ENSO-TEAM,Enso Team License,1.14,Each,1223.78,USD,1.0,-19636.72,0.0,-19636.72,-19636.72,Enso EU,US-West,HR,SMB,,,
TXN-0002146,Credit Memo,2024-05-27,May 2024,CRE-793995,Applied,Yes,Wayne Partners,4000,Revenue,Cloud services,SKU-TRNG-01,Admin Training,5.58,Hour,2111.98,USD,1.0,-12896.78,0.0,-12896.78,-12896.78,Enso US,UK-South,HR,Enterprise,,,
TXN-0002147,Transfer,2024-05-08,May 2024,TRA-613098,Completed,Yes,Cloudflare,5100,Freight Out,Support plan,,,,,,USD,1.0,39651.9,0.0,39651.9,39651.9,Enso EU,EU-Central,Sales,Internal,,,
TXN-0002148,Bill,2024-05-11,May 2024,BIL-624547,Partially Paid,Yes,HP,6100,R&D Expense,Hardware purchase,SKU-SUP-PREM,Premium Support,5.83,Month,2843.2,USD,1.0,2646.52,251.42,2897.94,2646.52,Enso US,US-West,Marketing,SMB,Net 45,,
TXN-0002149,Vendor Payment,2024-05-16,May 2024,VEN-308300,Processed,Yes,Accenture,6200,G&A Expense,Training session,,,,,,USD,1.0,3308.1,0.0,3308.1,3308.1,Enso US,US-East,Finance,SMB,,Wire,
TXN-0002150,Invoice,2024-05-04,May 2024,INV-729128,Open,Yes,Vehement Inc,4200,Product Revenue,Inventory receipt,SKU-ENSO-PRO,Enso Pro License,9.46,Each,1844.2,USD,1.0,3651.38,0.0,3651.38,3651.38,Enso EU,US-West,Finance,Enterprise,Net 15,,
TXN-0002151,Invoice,2024-05-11,May 2024,INV-608405,Open,Yes,Tyrell LLC,4000,Revenue,Travel & meals,SKU-SUP-PREM,Premium Support,2.74,Month,41.47,USD,1.0,18110.65,905.53,19016.18,18110.65,Enso EU,UK-South,Operations,SMB,Due on Receipt,,
TXN-0002152,Customer Payment,2024-05-02,May 2024,CUS-522034,Deposited,Yes,Globex Inc,4000,Revenue,Subscription,,,,,,USD,1.0,596.62,0.0,596.62,596.62,Enso EU,EU-Central,Operations,Mid-Market,,ACH,
TXN-0002153,Invoice,2024-05-05,May 2024,INV-725127,Open,Yes,Wonka Partners,4000,Revenue,License renewal,SKU-SUP-STD,Standard Support,1.48,Month,903.86,GBP,1.27,13517.91,1182.82,14700.73,17167.75,Enso US,US-West,Finance,SMB,Net 45,,
TXN-0002154,Credit Memo,2024-05-01,May 2024,CRE-994542,Applied,Yes,Wayne Corp,4100,Services Revenue,Support plan,SKU-ENSO-TEAM,Enso Team License,7.78,Each,322.32,USD,1.0,-18334.88,0.0,-18334.88,-18334.88,Enso US,US-East,R&D,SMB,,,
TXN-0002155,Bank Deposit,2024-05-02,May 2024,BAN-363890,Deposited,Yes,AWS,1000,Checking,Travel & meals,,,,,,USD,1.0,49513.01,0.0,49513.01,49513.01,Enso US,US-East,Operations,Mid-Market,,Check,
TXN-0002156,Invoice,2024-05-24,May 2024,INV-707844,Paid In Full,Yes,Cyberdyne Partners,4100,Services Revenue,Cloud services,SKU-SUP-STD,Standard Support,4.98,Month,846.74,USD,1.0,5972.17,298.61,6270.78,5972.17,Enso EU,US-West,R&D,Enterprise,Net 15,,
TXN-0002157,Customer Payment,2024-05-12,May 2024,CUS-118793,Deposited,Yes,Hooli LLC,4000,Revenue,Monthly charge,,,,,,EUR,1.09,19198.1,0.0,19198.1,20925.93,Enso UK,US-West,Operations,Enterprise,,ACH,
TXN-0002158,Expense Report,2024-05-17,May 2024,EXP-167773,Pending Approval,Yes,Microsoft,6100,R&D Expense,Training session,SKU-ENSO-TEAM,Enso Team License,6.94,Each,1785.12,EUR,1.09,11817.42,590.87,12408.29,12880.99,Enso UK,UK-South,R&D,SMB,,,
TXN-0002159,Bank Deposit,2024-05-09,May 2024,BAN-806525,Deposited,Yes,Salesforce,4000,Revenue,Training session,,,,,,USD,1.0,8591.08,0.0,8591.08,8591.08,Enso EU,UK-South,Marketing,SMB,,Check,
TXN-0002160,Bill,2024-05-20,May 2024,BIL-758096,Partially Paid,Yes,Dell,6100,R&D Expense,Inventory receipt,SKU-SUP-STD,Standard Support,8.63,Month,1443.13,EUR,1.09,10472.18,523.61,10995.79,11414.68,Enso EU,UK-South,R&D,Enterprise,Net 15,,
TXN-0002161,Invoice,2024-05-23,May 2024,INV-801630,Paid In Full,Yes,Cyberdyne Partners,4100,Services Revenue,Support plan,SKU-TRNG-01,Admin Training,4.22,Hour,1958.28,USD,1.0,18206.01,1729.57,19935.58,18206.01,Enso EU,US-West,Operations,Internal,Net 45,,
TXN-0002162,Customer Payment,2024-05-27,May 2024,CUS-509760,Deposited,Yes,Stark Partners,4200,Product Revenue,Monthly charge,,,,,,USD,1.0,3863.7,0.0,3863.7,3863.7,Enso UK,US-West,HR,Mid-Market,,Credit Card,
TXN-0002163,Bank Deposit,2024-05-13,May 2024,BAN-890572,Deposited,Yes,HP,6100,R&D Expense,Training session,,,,,,USD,1.0,19687.5,0.0,19687.5,19687.5,Enso EU,UK-South,HR,Mid-Market,,Credit Card,
TXN-0002164,Vendor Payment,2024-05-08,May 2024,VEN-296143,Processed,Yes,Google Cloud,5000,COGS,License renewal,,,,,,USD,1.0,4194.8,0.0,4194.8,4194.8,Enso EU,EU-Central,Sales,Enterprise,,Check,
TXN-0002165,Bank Deposit,2024-05-06,May 2024,BAN-237157,Deposited,Yes,Deloitte,6000,Sales & Marketing,Subscription,,,,,,EUR,1.09,39916.47,0.0,39916.47,43508.95,Enso EU,US-East,Sales,Internal,,Check,
