Transaction ID,Type,Date,Period,Document Number,Status,Posting,Entity,Account Number,Account Name,Memo,Item,Item Description,Quantity,Unit of Measure,Unit Price,Currency,Exchange Rate to USD,Amount (Foreign),Tax Amount (Foreign),Net Amount (Foreign),Amount (USD),Subsidiary,Location,Department,Class,Terms,Payment Method,Created From
TXN-0003650,Item Receipt,2024-08-15,Aug 2024,ITE-877362,Received,Yes,Google Cloud,1200,Inventory,Inventory receipt,SKU-ENSO-TEAM,Enso Team License,4.61,Each,2327.13,USD,1.0,11291.95,1072.74,12364.69,11291.95,Enso EU,EU-Central,Marketing,Internal,,,
TXN-0003651,Invoice,2024-08-02,Aug 2024,INV-787516,Partially Paid,Yes,Aperture Corp,4100,Services Revenue,License renewal,SKU-ENSO-PRO,Enso Pro License,4.85,Each,2073.75,USD,1.0,10653.37,932.17,11585.54,10653.37,Enso UK,UK-South,R&D,Internal,Net 30,,
TXN-0003652,Vendor Payment,2024-08-21,Aug 2024,VEN-684777,Processed,Yes,Fastly,6200,G&A Expense,Hardware purchase,,,,,,USD,1.0,12360.88,0.0,12360.88,12360.88,Enso US,EU-Central,R&D,Internal,,ACH,
TXN-0003653,Item Receipt,2024-08-31,Aug 2024,ITE-641586,Received,Yes,HP,1200,Inventory,Subscription,SKU-SUP-STD,Standard Support,9.03,Month,1599.73,USD,1.0,5877.09,558.32,6435.41,5877.09,Enso UK,EU-Central,R&D,SMB,,,
TXN-0003654,Invoice,2024-08-06,Aug 2024,INV-162338,Partially Paid,Yes,Soylent LLC,4100,Services Revenue,Cloud services,SKU-SUP-PREM,Premium Support,10.69,Month,2329.12,USD,1.0,13173.47,1251.48,14424.95,13173.47,Enso EU,US-East,R&D,Enterprise,Net 45,,
TXN-0003655,Bank Deposit,2024-08-09,Aug 2024,BAN-105083,Deposited,Yes,KPMG,2100,Accrued Expenses,Quarterly true-up,,,,,,USD,1.0,46327.77,0.0,46327.77,46327.77,Enso EU,US-East,Finance,Mid-Market,,ACH,
TXN-0003656,Customer Payment,2024-08-15,Aug 2024,CUS-340574,Undeposited,Yes,Aperture LLC,4200,Product Revenue,Consulting services,,,,,,USD,1.0,2881.8,0.0,2881.8,2881.8,Enso US,EU-Central,Finance,Internal,,Wire,
TXN-0003657,Invoice,2024-08-13,Aug 2024,INV-506267,Partially Paid,Yes,Soylent Partners,4200,Product Revenue,Subscription,SKU-TRNG-01,Admin Training,5.38,Hour,591.28,USD,1.0,13266.82,0.0,13266.82,13266.82,Enso UK,EU-Central,R&D,SMB,Due on Receipt,,
TXN-0003658,Journal Entry,2024-08-07,Aug 2024,JOU-419914,Approved,Yes,Oracle,4100,Services Revenue,Consulting services,,,,,,USD,1.0,19064.18,0.0,19064.18,19064.18,Enso EU,UK-South,Finance,SMB,,,
TXN-0003659,Bill,2024-08-12,Aug 2024,BIL-918219,Open,Yes,Zoom,6200,G&A Expense,Cloud services,SKU-ENSO-PRO,Enso Pro License,10.16,Each,1337.19,USD,1.0,12753.52,1211.58,13965.1,12753.52,Enso UK,US-East,Operations,SMB,Net 15,,
TXN-0003660,Cash Sale,2024-08-03,Aug 2024,CAS-188449,Paid,Yes,Globex Inc,4000,Revenue,Monthly charge,SKU-SUP-PREM,Premium Support,9.28,Month,1032.96,USD,1.0,10899.15,544.96,11444.11,10899.15,Enso US,EU-Central,Finance,SMB,,ACH,
TXN-0003661,Transfer,2024-08-24,Aug 2024,TRA-608638,Completed,Yes,Stripe,4200,Product Revenue,Quarterly true-up,,,,,,USD,1.0,44739.62,0.0,44739.62,44739.62,Enso EU,EU-Central,R&D,Mid-Market,,,
TXN-0003662,Invoice,2024-08-19,Aug 2024,INV-457325,Paid In Full,Yes,Globex Partners,4100,Services Revenue,Support plan,SKU-SUP-STD,Standard Support,8.41,Month,2276.73,USD,1.0,13414.42,0.0,13414.42,13414.42,Enso EU,US-West,Operations,Enterprise,Net 15,,
TXN-0003663,Invoice,2024-08-05,Aug 2024,INV-144357,Open,Yes,Initech LLC,4000,Revenue,Inventory receipt,SKU-SUP-PREM,Premium Support,2.29,Month,1863.76,USD,1.0,8706.32,0.0,8706.32,8706.32,Enso UK,US-West,R&D,SMB,Due on Receipt,,
TXN-0003664,Bill,2024-08-09,Aug 2024,BIL-654212,Paid In Full,Yes,Accenture,6000,Sales & Marketing,Quarterly true-up,SKU-ENSO-TEAM,Enso Team License,6.64,Each,763.93,EUR,1.09,3301.96,313.69,3615.65,3599.14,Enso US,US-West,HR,Mid-Market,Net 30,,
TXN-0003665,Customer Payment,2024-08-31,Aug 2024,CUS-496442,Undeposited,Yes,Stark Corp,4000,Revenue,Subscription,,,,,,USD,1.0,15140.56,0.0,15140.56,15140.56,Enso US,US-East,HR,Enterprise,,Wire,
TXN-0003666,Credit Memo,2024-08-03,Aug 2024,CRE-769484,Applied,Yes,Pied Piper Corp,4000,Revenue,Hardware purchase,SKU-SUP-STD,Standard Support,7.92,Month,857.43,USD,1.0,-21433.9,0.0,-21433.9,-21433.9,Enso UK,UK-South,Marketing,Internal,,,
TXN-0003667,Cash Sale,2024-08-19,Aug 2024,CAS-650639,Paid,Yes,Wayne LLC,4100,Services Revenue,Quarterly true-up,SKU-ENSO-TEAM,Enso Team License,12.25,Each,461.29,USD,1.0,6434.22,611.25,7045.47,6434.22,Enso EU,US-East,R&D,Internal,,Check,
TXN-0003668,Cash Sale,2024-08-21,Aug 2024,CAS-527274,Paid,Yes,Stark Partners,4200,Product Revenue,Inventory receipt,SKU-ENSO-PRO,Enso Pro License,1.0,Each,414.76,EUR,1.09,8059.59,705.21,8764.8,8784.95,Enso US,EU-Central,Marketing,Internal,,Wire,
TXN-0003669,Invoice,2024-08-31,Aug 2024,INV-236724,Partially Paid,Yes,Hooli Corp,4000,Revenue,Monthly charge,SKU-SUP-STD,Standard Support,3.84,Month,1214.65,USD,1.0,11273.88,986.46,12260.34,11273.88,Enso EU,UK-South,Sales,SMB,Net 45,,
TXN-0003670,Transfer,2024-08-22,Aug 2024,TRA-102736,Completed,Yes,Fastly,2000,Accounts Payable,Inventory receipt,,,,,,USD,1.0,27668.69,0.0,27668.69,27668.69,Enso UK,US-East,R&D,SMB,,,
TXN-0003671,Item Receipt,2024-08-18,Aug 2024,ITE-941881,Received,Yes,Accenture,1200,Inventory,Monthly charge,SKU-ENSO-TEAM,Enso Team License,8.13,Each,1816.09,USD,1.0,8535.99,426.8,8962.79,8535.99,Enso UK,UK-South,Marketing,SMB,,,
TXN-0003672,Transfer,2024-08-02,Aug 2024,TRA-728525,Completed,Yes,HP,6200,G&A Expense,Cloud services,,,,,,USD,1.0,5055.46,0.0,5055.46,5055.46,Enso UK,EU-Central,Finance,Enterprise,,,
TXN-0003673,Invoice,2024-08-21,Aug 2024,INV-789478,Open,Yes,Wonka Inc,4000,Revenue,Monthly charge,SKU-ENSO-TEAM,Enso Team License,5.27,Each,1113.09,USD,1.0,2580.46,245.14,2825.6,2580.46,Enso US,US-West,HR,Enterprise,Due on Receipt,,
TXN-0003674,Expense Report,2024-08-04,Aug 2024,EXP-195954,Approved,Yes,Zoom,6100,R&D Expense,Cloud services,SKU-TRNG-01,Admin Training,6.36,Hour,1876.64,USD,1.0,8516.17,0.0,8516.17,8516.17,Enso UK,US-West,Finance,Enterprise,,,
TXN-0003675,Expense Report,2024-08-09,Aug 2024,EXP-838525,Paid,Yes,Oracle,5000,COGS,Hardware purchase,SKU-ENSO-PRO,Enso Pro License,9.75,Each,2264.84,USD,1.0,14945.22,747.26,15692.48,14945.22,Enso EU,EU-Central,R&D,Mid-Market,,,
TXN-0003676,Bill,2024-08-15,Aug 2024,BIL-421821,Partially Paid,Yes,Oracle,5000,COGS,Consulting services,SKU-TRNG-01,Admin Training,2.99,Hour,1877.85,USD,1.0,6350.44,317.52,6667.96,6350.44,Enso US,US-East,Marketing,Mid-Market,Net 15,,
TXN-0003677,Invoice,2024-08-13,Aug 2024,INV-887048,Partially Paid,Yes,Vehement Partners,4100,Services Revenue,Consulting services,SKU-SUP-PREM,Premium Support,3.58,Month,426.27,USD,1.0,1486.68,74.33,1561.01,1486.68,Enso US,UK-South,Finance,Mid-Market,Net 45,,
TXN-0003678,Item Receipt,2024-08-11,Aug 2024,ITE-641809,Received,Yes,Cisco,1200,Inventory,Inventory receipt,SKU-SUP-STD,Standard Support,6.54,Month,1028.2,USD,1.0,2086.7,182.59,2269.29,2086.7,Enso UK,EU-Central,HR,Enterprise,,,
TXN-0003679,Cash Sale,2024-08-28,Aug 2024,CAS-436121,Paid,Yes,Acme Corp,4000,Revenue,Quarterly true-up,SKU-SUP-PREM,Premium Support,7.38,Month,1364.85,GBP,1.27,16477.71,823.89,17301.6,20926.69,Enso US,US-West,HR,Enterprise,,Credit Card,
TXN-0003680,Customer Payment,2024-08-10,Aug 2024,CUS-192721,Deposited,Yes,Massive Dynamic LLC,4200,Product Revenue,Training session,,,,,,USD,1.0,6842.1,0.0,6842.1,6842.1,Enso UK,EU-Central,Operations,Internal,,ACH,
TXN-0003681,Vendor Payment,2024-08-16,Aug 2024,VEN-466371,Processed,Yes,Fastly,6200,G&A Expense,Monthly charge,,,,,,USD,1.0,656.74,0.0,656.74,656.74,Enso UK,EU-Central,Sales,SMB,,Check,
TXN-0003682,Invoice,2024-08-30,Aug 2024,INV-300354,Open,Yes,Soylent LLC,4100,Services Revenue,Promotion credit,SKU-ENSO-TEAM,Enso Team License,4.08,Each,84.14,EUR,1.09,20533.93,1796.72,22330.65,22381.98,Enso UK,US-West,HR,Mid-Market,Net 15,,
TXN-0003683,Item Receipt,2024-08-20,Aug 2024,ITE-520216,Received,Yes,Dell,1200,Inventory,Training session,SKU-TRNG-01,Admin Training,1.0,Hour,909.59,USD,1.0,7850.88,745.83,8596.71,7850.88,Enso US,US-East,Operations,Mid-Market,,,
TXN-0003684,Journal Entry,2024-08-01,Aug 2024,JOU-314632,Approved,Yes,Microsoft,2100,Accrued Expenses,Quarterly true-up,,,,,,USD,1.0,23550.13,0.0,23550.13,23550.13,Enso EU,US-West,R&D,Mid-Market,,,
TXN-0003685,Transfer,2024-08-24,Aug 2024,TRA-828465,Completed,Yes,KPMG,1000,Checking,Travel & meals,,,,,,USD,1.0,15012.72,0.0,15012.72,15012.72,Enso EU,US-West,Marketing,Enterprise,,,
TXN-0003686,Cash Sale,2024-08-06,Aug 2024,CAS-279484,Paid,Yes,Wayne Partners,4000,Revenue,Consulting services,SKU-ENSO-PRO,Enso Pro License,8.16,Each,2624.66,USD,1.0,22602.13,1977.69,24579.82,22602.13,Enso UK,EU-Central,Sales,Mid-Market,,Check,
TXN-0003687,Bill,2024-08-17,Aug 2024,BIL-124218,Open,Yes,Zoom,5000,COGS,Quarterly true-up,SKU-SUP-STD,Standard Support,4.51,Month,863.66,USD,1.0,11738.19,1027.09,12765.28,11738.19,Enso EU,US-East,R&D,Mid-Market,Net 15,,
TXN-0003688,Vendor Payment,2024-08-02,Aug 2024,VEN-290346,Processed,Yes,Dell,6200,G&A Expense,Quarterly true-up,,,,,,USD,1.0,9809.03,0.0,9809.03,9809.03,Enso EU,UK-South,Finance,Mid-Market,,ACH,
TXN-0003689,Customer Payment,2024-08-25,Aug 2024,CUS-260487,Undeposited,Yes,Wayne LLC,4100,Services Revenue,Subscription,,,,,,USD,1.0,822.83,0.0,822.83,822.83,Enso UK,UK-South,HR,Internal,,Credit Card,
TXN-0003690,Bill,2024-08-14,Aug 2024,BIL-538087,Open,Yes,Cloudflare,5000,COGS,License renewal,SKU-ENSO-TEAM,Enso Team License,10.86,Each,1869.28,USD,1.0,11424.74,999.66,12424.4,11424.74,Enso US,US-West,HR,Enterprise,Net 15,,
TXN-0003691,Bank Deposit,2024-08-18,Aug 2024,BAN-734972,Deposited,Yes,Microsoft,5000,COGS,Subscription,,,,,,GBP,1.27,36354.35,0.0,36354.35,46170.02,Enso EU,US-West,Operations,SMB,,Check,
TXN-0003692,Cash Sale,2024-08-03,Aug 2024,CAS-432026,Paid,Yes,Wonka Partners,4000,Revenue,Consulting services,SKU-ENSO-TEAM,Enso Team License,6.15,Each,500.61,USD,1.0,21982.56,1099.13,23081.69,21982.56,Enso UK,UK-South,R&D,Enterprise,,ACH,
TXN-0003693,Vendor Credit,2024-08-21,Aug 2024,VEN-355049,Applied,Yes,Accenture,5000,COGS,Subscription,SKU-SUP-PREM,Premium Support,8.07,Month,1151.45,USD,1.0,-1016.63,0.0,-1016.63,-1016.63,Enso EU,UK-South,Marketing,Mid-Market,,,
TXN-0003694,Invoice,2024-08-17,Aug 2024,INV-979022,Open,Yes,Initech LLC,4200,Product Revenue,Hardware purchase,SKU-ENSO-PRO,Enso Pro License,5.74,Each,2001.77,USD,1.0,19437.85,0.0,19437.85,19437.85,Enso EU,UK-South,HR,Internal,Net 30,,
TXN-0003695,Cash Sale,2024-08-05,Aug 2024,CAS-417084,Paid,Yes,Massive Dynamic Partners,4100,Services Revenue,Monthly charge,SKU-TRNG-01,Admin Training,4.16,Hour,2012.52,USD,1.0,18673.17,1633.9,20307.07,18673.17,Enso US,US-West,HR,SMB,,Wire,
TXN-0003696,Expense Report,2024-08-16,Aug 2024,EXP-740559,Pending Approval,Yes,Zoom,6200,G&A Expense,Cloud services,SKU-SUP-STD,Standard Support,6.8,Month,848.69,USD,1.0,1514.79,0.0,1514.79,1514.79,Enso UK,US-West,R&D,Mid-Market,,,
TXN-0003697,Customer Payment,2024-08-14,Aug 2024,CUS-774714,Deposited,Yes,Globex Inc,4200,Product Revenue,License renewal,,,,,,USD,1.0,22377.61,0.0,22377.61,22377.61,Enso UK,US-East,Marketing,Mid-Market,,Credit Card,
TXN-0003698,Invoice,2024-08-14,Aug 2024,INV-644516,Partially Paid,Yes,Tyrell LLC,4200,Product Revenue,Monthly charge,SKU-SUP-STD,Standard Support,4.11,Month,492.3,USD,1.0,23261.1,2035.35,25296.45,23261.1,Enso US,UK-South,Sales,Mid-Market,Net 45,,
TXN-0003699,Bill,2024-08-24,Aug 2024,BIL-677810,Partially Paid,Yes,Fastly,6100,R&D Expense,Hardware purchase,SKU-SUP-PREM,Premium Support,7.95,Month,712.67,USD,1.0,12947.13,0.0,12947.13,12947.13,Enso US,US-West,Operations,Enterprise,Net 45,,
TXN-0003700,Item Receipt,2024-08-04,Aug 2024,ITE-409690,Received,Yes,Fastly,1200,Inventory,Inventory receipt,SKU-ENSO-TEAM,Enso Team License,1.0,Each,2602.47,EUR,1.09,18234.85,1595.55,19830.4,19875.99,Enso US,US-West,Operations,Internal,,,
TXN-0003701,Transfer,2024-08-01,Aug 2024,TRA-232157,Completed,Yes,Microsoft,4200,Product Revenue,Subscription,,,,,,USD,1.0,38537.86,0.0,38537.86,38537.86,Enso US,US-East,Sales,Enterprise,,,
TXN-0003702,Cash Sale,2024-08-02,Aug 2024,CAS-887482,Paid,Yes,Wonka Inc,4100,Services Revenue,Cloud services,SKU-ENSO-TEAM,Enso Team License,6.8,Each,427.28,USD,1.0,7941.83,694.91,8636.74,7941.83,Enso EU,US-West,Sales,Enterprise,,Check,
TXN-0003703,Invoice,2024-08-23,Aug 2024,INV-871319,Open,Yes,Pied Piper LLC,4100,Services Revenue,Monthly charge,SKU-SUP-PREM,Premium Support,9.29,Month,2611.39,USD,1.0,7900.68,750.56,8651.24,7900.68,Enso UK,EU-Central,Finance,Mid-Market,Net 45,,
TXN-0003704,Invoice,2024-08-19,Aug 2024,INV-826034,Partially Paid,Yes,Cyberdyne Corp,4200,Product Revenue,License renewal,SKU-SUP-PREM,Premium Support,10.32,Month,385.48,EUR,1.09,8159.49,0.0,8159.49,8893.84,Enso EU,EU-Central,Sales,Internal,Due on Receipt,,
TXN-0003705,Bill,2024-08-09,Aug 2024,BIL-958222,Open,Yes,Stripe,6200,G&A Expense,Subscription,SKU-ENSO-TEAM,Enso Team License,3.71,Each,1811.44,USD,1.0,2465.43,0.0,2465.43,2465.43,Enso US,UK-South,Marketing,Internal,Net 45,,
TXN-0003706,Customer Payment,2024-08-06,Aug 2024,CUS-374098,Deposited,Yes,Vehement Corp,4000,Revenue,Promotion credit,,,,,,USD,1.0,11169.72,0.0,11169.72,11169.72,Enso US,UK-South,HR,SMB,,Credit Card,
TXN-0003707,Invoice,2024-08-30,Aug 2024,INV-904286,Open,Yes,Acme Inc,4100,Services Revenue,License renewal,SKU-SUP-STD,Standard Support,4.64,Month,2675.44,USD,1.0,1273.36,0.0,1273.36,1273.36,Enso US,EU-Central,HR,Mid-Market,Due on Receipt,,
TXN-0003708,Invoice,2024-08-23,Aug 2024,INV-412506,Open,Yes,Globex LLC,4100,Services Revenue,Cloud services,SKU-ENSO-TEAM,Enso Team License,9.19,Each,1559.41,EUR,1.09,19032.39,1665.33,20697.72,20745.31,Enso US,UK-South,Sales,Internal,Net 15,,
TXN-0003709,Bill,2024-08-09,Aug 2024,BIL-702878,Paid In Full,Yes,Fastly,6200,G&A Expense,Hardware purchase,SKU-SUP-STD,Standard Support,2.16,Month,2750.44,USD,1.0,3962.47,346.72,4309.19,3962.47,Enso EU,UK-South,Finance,SMB,Net 45,,
TXN-0003710,Invoice,2024-08-21,Aug 2024,INV-519612,Partially Paid,Yes,Initech LLC,4000,Revenue,Inventory receipt,SKU-ENSO-PRO,Enso Pro License,5.98,Each,2164.94,GBP,1.27,22184.89,1941.18,24126.07,28174.81,Enso UK,UK-South,Finance,Enterprise,Net 30,,
TXN-0003711,Journal Entry,2024-08-27,Aug 2024,JOU-526459,Approved,Yes,Accenture,5000,COGS,Training session,,,,,,USD,1.0,42318.22,0.0,42318.22,42318.22,Enso UK,US-West,Sales,Internal,,,
TXN-0003712,Customer Payment,2024-08-06,Aug 2024,CUS-107848,Deposited,Yes,Umbrella LLC,4200,Product Revenue,Cloud services,,,,,,USD,1.0,10095.63,0.0,10095.63,10095.63,Enso EU,US-West,HR,Enterprise,,Check,
TXN-0003713,Transfer,2024-08-29,Aug 2024,TRA-820157,Completed,Yes,Cisco,2000,Accounts Payable,Quarterly true-up,,,,,,USD,1.0,5104.91,0.0,5104.91,5104.91,Enso US,US-West,HR,Enterprise,,,
TXN-0003714,Customer Payment,2024-08-02,Aug 2024,CUS-560387,Deposited,Yes,Soylent LLC,4000,Revenue,Hardware purchase,,,,,,USD,1.0,2793.72,0.0,2793.72,2793.72,Enso US,US-West,Finance,Internal,,Check,
TXN-0003715,Bill,2024-08-22,Aug 2024,BIL-404740,Open,Yes,KPMG,6200,G&A Expense,Inventory receipt,SKU-SUP-PREM,Premium Support,4.38,Month,2131.93,USD,1.0,12754.46,637.72,13392.18,12754.46,Enso US,EU-Central,HR,Enterprise,Net 45,,
TXN-0003716,Expense Report,2024-08-07,Aug 2024,EXP-861844,Pending Approval,Yes,Fastly,5000,COGS,Inventory receipt,SKU-ENSO-TEAM,Enso Team License,4.38,Each,1871.43,EUR,1.09,12906.99,0.0,12906.99,14068.62,Enso EU,EU-Central,Finance,Mid-Market,,,
TXN-0003717,Bill,2024-08-23,Aug 2024,BIL-882662,Paid In Full,Yes,Fastly,6000,Sales & Marketing,Support plan,SKU-ENSO-TEAM,Enso Team License,2.61,Each,2220.04,USD,1.0,13218.52,1156.62,14375.14,13218.52,Enso US,UK-South,R&D,Enterprise,Net 15,,
TXN-0003718,Transfer,2024-08-29,Aug 2024,TRA-202403,Completed,Yes,AWS,4100,Services Revenue,License renewal,,,,,,USD,1.0,27284.33,0.0,27284.33,27284.33,Enso US,UK-South,Marketing,Internal,,,
TXN-0003719,Customer Payment,2024-08-25,Aug 2024,CUS-258817,Undeposited,Yes,Soylent Corp,4000,Revenue,Support plan,,,,,,USD,1.0,20791.44,0.0,20791.44,20791.44,Enso EU,EU-Central,Finance,Enterprise,,Wire,
TXN-0003720,Bill,2024-08-27,Aug 2024,BIL-830958,Open,Yes,Accenture,6100,R&D Expense,Monthly charge,SKU-SUP-STD,Standard Support,5.63,Month,462.25,USD,1.0,504.42,25.22,529.64,504.42,Enso EU,US-East,R&D,Internal,Net 30,,
TXN-0003721,Cash Sale,2024-08-28,Aug 2024,CAS-899339,Paid,Yes,Aperture Corp,4000,Revenue,Consulting services,SKU-SUP-PREM,Premium Support,3.32,Month,1202.14,USD,1.0,14303.71,1358.85,15662.56,14303.71,Enso EU,UK-South,Finance,SMB,,Check,
TXN-0003722,Bill,2024-08-22,Aug 2024,BIL-744029,Open,Yes,Cisco,6200,G&A Expense,Cloud services,SKU-TRNG-01,Admin Training,5.05,Hour,320.52,EUR,1.09,5628.17,0.0,5628.17,6134.71,Enso US,UK-South,Operations,Enterprise,Net 30,,
TXN-0003723,Cash Sale,2024-08-17,Aug 2024,CAS-591933,Paid,Yes,Hooli Partners,4000,Revenue,Support plan,SKU-SUP-STD,Standard Support,6.67,Month,1368.55,USD,1.0,8288.49,414.42,8702.91,8288.49,Enso EU,US-West,Operations,Internal,,Check,
TXN-0003724,Invoice,2024-08-11,Aug 2024,INV-845814,Paid In Full,Yes,Initech Corp,4200,Product Revenue,Cloud services,SKU-ENSO-PRO,Enso Pro License,5.58,Each,996.63,GBP,1.27,4994.9,249.74,5244.64,6343.52,Enso EU,US-West,Finance,SMB,Due on Receipt,,
TXN-0003725,Invoice,2024-08-05,Aug 2024,INV-575213,Partially Paid,Yes,Acme Corp,4100,Services Revenue,Monthly charge,SKU-SUP-PREM,Premium Support,9.19,Month,1117.68,USD,1.0,5712.14,542.65,6254.79,5712.14,Enso UK,US-West,HR,Enterprise,Due on Receipt,,
TXN-0003726,Item Receipt,2024-08-21,Aug 2024,ITE-815867,Received,Yes,Google Cloud,1200,Inventory,Training session,SKU-SUP-STD,Standard Support,6.14,Month,3124.09,USD,1.0,14321.88,716.09,15037.97,14321.88,Enso EU,UK-South,Finance,Enterprise,,,
TXN-0003727,Invoice,2024-08-28,Aug 2024,INV-646655,Open,Yes,Acme Partners,4000,Revenue,Hardware purchase,SKU-SUP-PREM,Premium Support,2.61,Month,2953.75,USD,1.0,16002.19,1520.21,17522.4,16002.19,Enso UK,US-West,Operations,Mid-Market,Net 45,,
TXN-0003728,Bank Deposit,2024-08-08,Aug 2024,BAN-451363,Deposited,Yes,Oracle,3000,Equity,License renewal,,,,,,USD,1.0,21442.83,0.0,21442.83,21442.83,Enso UK,EU-Central,Marketing,SMB,,ACH,
